step,time_code,dt,phi_min_before,phi_max_before,phi_mean_before,phi_min_after,phi_max_after,phi_mean_after,dphi_min,dphi_max,dphi_mean,dphi_abs_mean,dphi_abs_max,dphi_l2,dphi_nonzero_fraction_abs_gt_1e-12,dphi_nonzero_fraction_abs_gt_1e-8,dphi_nonzero_fraction_abs_gt_1e-5,eta_min_before,eta_max_before,eta_mean_before,eta_min_after,eta_max_after,eta_mean_after,deta_min,deta_max,deta_mean,deta_abs_mean,deta_abs_max,deta_l2,deta_nonzero_fraction_abs_gt_1e-12,deta_nonzero_fraction_abs_gt_1e-8,deta_nonzero_fraction_abs_gt_1e-5,deta_abs_mean_over_dphi_abs_mean,deta_abs_max_over_dphi_abs_max,deta_l2_over_dphi_l2,xB_min_before,xB_max_before,xB_mean_before,xB_min_after,xB_max_after,xB_mean_after,dxB_min,dxB_max,dxB_abs_mean,dxB_abs_max,Y_min_before,Y_max_before,Y_mean_before,Y_min_after,Y_max_after,Y_mean_after,dY_abs_mean,dY_abs_max,xBtot_mean_before,xBtot_mean_after,xBtot_delta,xBtot_rel_delta,xB_clip_low_count,xB_clip_high_count,phi_out_of_bounds_count,eta_out_of_bounds_count,nan_inf_flag,eta_far_field_mean,eta_far_field_max,phi_far_field_mean,phi_far_field_max,eta_max_minus_far,phi_max_minus_far,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
93,9.3000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9813077104e-01,5.7980263515e-03,-1.0000000000e-06,9.9812831702e-01,5.7981469572e-03,-5.3123769556e-06,2.7862502309e-05,1.2060569238e-07,1.5480812609e-07,2.7862502309e-05,1.6778913637e-06,8.3435284650e-01,6.2836823640e-02,5.7915581597e-03,0.0000000000e+00,9.9975453704e-01,5.1354132534e-03,0.0000000000e+00,9.9975184805e-01,5.1359120787e-03,-5.7806565861e-06,1.3032324802e-04,4.9882528927e-07,5.2163415977e-07,1.3032324802e-04,6.6230602464e-06,9.4835747613e-01,1.7051640263e-01,6.7681206597e-03,3.3695528325e+00,4.6773705599e+00,3.9472521223e+00,2.2585591478e-02,3.0650014490e-02,2.9716798012e-02,2.2521746018e-02,3.0677026013e-02,2.9716400165e-02,-8.1123906589e-05,3.7743692459e-05,5.8606524922e-07,8.1123906589e-05,-3.7675985687e+00,-3.4539925937e+00,-3.4861672931e+00,-3.7704947129e+00,-3.4530838267e+00,-3.4861834865e+00,2.3080730255e-05,3.5603574639e-03,3.4853232527e-02,3.4853298434e-02,6.5906450457e-08,1.8909709567e-06,0,0,318313,0,0,1.4983377244e-06,2.1054155638e-04,1.2237704737e-07,1.7642256438e-05,9.9975034971e-01,9.9812819465e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
94,9.4000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9812831702e-01,5.7981469572e-03,-1.0000000000e-06,9.9812586575e-01,5.7982673219e-03,-5.3146468028e-06,2.7800650955e-05,1.2036470454e-07,1.5454748476e-07,2.7800650955e-05,1.6744913213e-06,8.4102150246e-01,6.3026710793e-02,5.7915581597e-03,0.0000000000e+00,9.9975184805e-01,5.1359120787e-03,0.0000000000e+00,9.9974916743e-01,5.1364106527e-03,-5.7731748728e-06,1.3021958248e-04,4.9857399844e-07,5.2134844340e-07,1.3021958248e-04,6.6183769760e-06,9.4838460286e-01,1.7052996600e-01,6.7681206597e-03,3.3733867892e+00,4.6840479629e+00,3.9524701573e+00,2.2521746018e-02,3.0677026013e-02,2.9716400165e-02,2.2458438841e-02,3.0703539103e-02,2.9716001120e-02,-8.0909211987e-05,3.7986017925e-05,5.8667765392e-07,8.0909211987e-05,-3.7704947129e+00,-3.4530838267e+00,-3.4861834865e+00,-3.7733743703e+00,-3.4521925821e+00,-3.4861997456e+00,2.3122756359e-05,3.5630136893e-03,3.4853298434e-02,3.4853362600e-02,6.4165988106e-08,1.8410305764e-06,0,0,318073,0,0,1.5040321380e-06,2.0933284817e-04,1.2237235492e-07,1.7630646087e-05,9.9974766340e-01,9.9812574338e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
95,9.5000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9812586575e-01,5.7982673219e-03,-1.0000000000e-06,9.9812341742e-01,5.7983874459e-03,-5.3168955774e-06,2.7739097463e-05,1.2012395992e-07,1.5428721171e-07,2.7739097463e-05,1.6711015165e-06,8.5147885923e-01,6.3325104890e-02,5.7915581597e-03,0.0000000000e+00,9.9974916743e-01,5.1364106527e-03,0.0000000000e+00,9.9974649525e-01,5.1369089626e-03,-5.7664464951e-06,1.3011681293e-04,4.9830995188e-07,5.2105589273e-07,1.3011681293e-04,6.6137248709e-06,9.4942898220e-01,1.7218469690e-01,6.7681206597e-03,3.3771813423e+00,4.6907370764e+00,3.9577038291e+00,2.2458438841e-02,3.0703539103e-02,2.9716001120e-02,2.2395676251e-02,3.0729523370e-02,2.9715600916e-02,-8.0669378746e-05,3.8195608308e-05,5.8723931739e-07,8.0669378746e-05,-3.7733743703e+00,-3.4521925821e+00,-3.4861997456e+00,-3.7762370955e+00,-3.4513198368e+00,-3.4862160686e+00,2.3162660608e-05,3.5645451617e-03,3.4853362600e-02,3.4853425045e-02,6.2445203439e-08,1.7916550594e-06,0,0,317905,0,0,1.5097754524e-06,2.0812269688e-04,1.2236665769e-07,1.7619208889e-05,9.9974498548e-01,9.9812329505e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
96,9.6000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9812341742e-01,5.7983874459e-03,-1.0000000000e-06,9.9812097221e-01,5.7985073294e-03,-5.3191167906e-06,2.7677844459e-05,1.1988350475e-07,1.5402709232e-07,2.7677844459e-05,1.6677223235e-06,8.6184127242e-01,6.3677752459e-02,5.7915581597e-03,0.0000000000e+00,9.9974649525e-01,5.1369089626e-03,0.0000000000e+00,9.9974383159e-01,5.1374070169e-03,-5.7599588845e-06,1.3001482374e-04,4.9805424135e-07,5.2075503960e-07,1.3001482374e-04,6.6091033337e-06,9.4902886285e-01,1.7297137225e-01,6.7681206597e-03,3.3809314437e+00,4.6974331374e+00,3.9629518900e+00,2.2395676251e-02,3.0729523370e-02,2.9715600916e-02,2.2333464130e-02,3.0754949375e-02,2.9715199592e-02,-8.0405218374e-05,3.8530817517e-05,5.8773545552e-07,8.0405218374e-05,-3.7762370955e+00,-3.4513198368e+00,-3.4862160686e+00,-3.7790824593e+00,-3.4504665336e+00,-3.4862324538e+00,2.3199876623e-05,3.5649725483e-03,3.4853425045e-02,3.4853485789e-02,6.0744055112e-08,1.7428432079e-06,0,0,317809,0,0,1.5155810562e-06,2.0691151746e-04,1.2236003968e-07,1.7607932796e-05,9.9974231601e-01,9.9812084985e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
97,9.7000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9812097221e-01,5.7985073294e-03,-1.0000000000e-06,9.9811853030e-01,5.7986269729e-03,-5.3213060732e-06,2.7616892877e-05,1.1964348762e-07,1.5376714493e-07,2.7616892877e-05,1.6643541035e-06,8.6831099899e-01,6.3867639612e-02,5.7915581597e-03,0.0000000000e+00,9.9974383159e-01,5.1374070169e-03,0.0000000000e+00,9.9974117613e-01,5.1379048146e-03,-5.7531182182e-06,1.2991376140e-04,4.9779769349e-07,5.2047158064e-07,1.2991376140e-04,6.6045137256e-06,9.4962565104e-01,1.7326524523e-01,6.7681206597e-03,3.3848035670e+00,4.7041411202e+00,3.9682142830e+00,2.2333464130e-02,3.0754949375e-02,2.9715199592e-02,2.2271807953e-02,3.0779788649e-02,2.9714797186e-02,-8.0117554244e-05,3.9361721598e-05,5.8815080988e-07,8.0117554244e-05,-3.7790824593e+00,-3.4504665336e+00,-3.4862324538e+00,-3.7819100478e+00,-3.4496335805e+00,-3.4862488995e+00,2.3233887454e-05,3.5643175110e-03,3.4853485789e-02,3.4853544852e-02,5.9062479844e-08,1.6945931951e-06,0,0,317407,0,0,1.5214377733e-06,2.0570105490e-04,1.2235271731e-07,1.7596812073e-05,9.9973965469e-01,9.9811840795e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
98,9.8000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9811853030e-01,5.7986269729e-03,-1.0000000000e-06,9.9811609185e-01,5.7987463770e-03,-5.3234367650e-06,2.7556239708e-05,1.1940414024e-07,1.5350851135e-07,2.7556239708e-05,1.6609972069e-06,8.7586127387e-01,6.4003273293e-02,5.7373046875e-03,0.0000000000e+00,9.9974117613e-01,5.1379048146e-03,0.0000000000e+00,9.9973852874e-01,5.1384023711e-03,-5.7463643325e-06,1.2981309267e-04,4.9755653794e-07,5.2016665897e-07,1.2981309267e-04,6.5999537277e-06,9.4813368056e-01,1.7372639974e-01,6.7681206597e-03,3.3885199875e+00,4.7108420470e+00,3.9734887574e+00,2.2271807953e-02,3.0779788649e-02,2.9714797186e-02,2.2210712795e-02,3.0804013718e-02,2.9714393738e-02,-7.9807217478e-05,4.0168334546e-05,5.8849004457e-07,7.9807217478e-05,-3.7819100478e+00,-3.4496335805e+00,-3.4862488995e+00,-3.7847194632e+00,-3.4488218506e+00,-3.4862654041e+00,2.3264787676e-05,3.5626025503e-03,3.4853544852e-02,3.4853602252e-02,5.7400456971e-08,1.6469044172e-06,0,0,317431,0,0,1.5273385257e-06,2.0449100439e-04,1.2234513788e-07,1.7585876220e-05,9.9973700140e-01,9.9811596951e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
99,9.9000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9811609185e-01,5.7987463770e-03,-1.0000000000e-06,9.9811365716e-01,5.7988655422e-03,-5.3255432578e-06,2.7495885749e-05,1.1916523482e-07,1.5325010159e-07,2.7495885749e-05,1.6576519723e-06,8.8373933015e-01,6.4084653501e-02,5.7373046875e-03,0.0000000000e+00,9.9973852874e-01,5.1384023711e-03,0.0000000000e+00,9.9973588878e-01,5.1388997139e-03,-5.7388467571e-06,1.2971270766e-04,4.9734277072e-07,5.1985245158e-07,1.2971270766e-04,6.5954256325e-06,9.4791666667e-01,1.7466227214e-01,6.7681206597e-03,3.3921834060e+00,4.7175315188e+00,3.9787758484e+00,2.2210712795e-02,3.0804013718e-02,2.9714393738e-02,2.2150183344e-02,3.0827598115e-02,2.9713989284e-02,-7.9475042543e-05,4.0950174794e-05,5.8878810775e-07,7.9475042543e-05,-3.7847194632e+00,-3.4488218506e+00,-3.4862654041e+00,-3.7875103227e+00,-3.4480321819e+00,-3.4862819657e+00,2.3293872641e-05,3.5598508313e-03,3.4853602252e-02,3.4853658010e-02,5.5757898111e-08,1.5997743277e-06,0,0,317323,0,0,1.5332931273e-06,2.0327997157e-04,1.2233746761e-07,1.7575020614e-05,9.9973435549e-01,9.9811353483e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
100,1.0000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9811365716e-01,5.7988655422e-03,-1.0000000000e-06,9.9811122646e-01,5.7989844690e-03,-5.3276140979e-06,2.7435831711e-05,1.1892670880e-07,1.5299213638e-07,2.7435831711e-05,1.6543187266e-06,8.8934778284e-01,6.4247413918e-02,5.7373046875e-03,0.0000000000e+00,9.9973588878e-01,5.1388997139e-03,0.0000000000e+00,9.9973325622e-01,5.1393968588e-03,-5.7328320963e-06,1.2961277521e-04,4.9714490587e-07,5.1954554762e-07,1.2961277521e-04,6.5909299444e-06,9.4716389974e-01,1.7553032769e-01,6.7681206597e-03,3.3958970697e+00,4.7242152734e+00,3.9840750385e+00,2.2150183344e-02,3.0827598115e-02,2.9713989284e-02,2.2086292470e-02,3.0850516386e-02,2.9713583861e-02,-7.9434663965e-05,4.1706801290e-05,5.8903332263e-07,7.9434663965e-05,-3.7875103227e+00,-3.4480321819e+00,-3.4862819657e+00,-3.7904642667e+00,-3.4472653770e+00,-3.4862985830e+00,2.3320726710e-05,3.5560862047e-03,3.4853658010e-02,3.4853712145e-02,5.4134772852e-08,1.5532020437e-06,0,0,317227,0,0,1.5393033999e-06,2.0206893175e-04,1.2232975917e-07,1.7564228090e-05,9.9973171692e-01,9.9811110413e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
101,1.0100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9811122646e-01,5.7989844690e-03,-1.0000000000e-06,9.9810879992e-01,5.7991031575e-03,-5.3296394271e-06,2.7376079497e-05,1.1868857244e-07,1.5273456919e-07,2.7376079497e-05,1.6509977858e-06,8.9489972150e-01,6.4335575810e-02,5.7373046875e-03,0.0000000000e+00,9.9973325622e-01,5.1393968588e-03,0.0000000000e+00,9.9973063056e-01,5.1398937808e-03,-5.7248007505e-06,1.2951347328e-04,4.9692198622e-07,5.1929124888e-07,1.2951347328e-04,6.5864685979e-06,9.4679768880e-01,1.7721670645e-01,6.7681206597e-03,3.3999588413e+00,4.7308992251e+00,3.9893866937e+00,2.2086292470e-02,3.0850516386e-02,2.9713583861e-02,2.2020551483e-02,3.0872744104e-02,2.9713177505e-02,-7.9626766690e-05,4.2437815917e-05,5.8919278529e-07,7.9626766690e-05,-3.7904642667e+00,-3.4472653770e+00,-3.4862985830e+00,-3.7935124804e+00,-3.4465222035e+00,-3.4863152540e+00,2.3344168438e-05,3.5513333025e-03,3.4853712145e-02,3.4853764676e-02,5.2531042544e-08,1.5071864462e-06,0,0,317035,0,0,1.5453622354e-06,2.0085601989e-04,1.2232203905e-07,1.7553499862e-05,9.9972908520e-01,9.9810867760e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
102,1.0200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9810879992e-01,5.7991031575e-03,-1.0000000000e-06,9.9810637771e-01,5.7992216084e-03,-5.3316162903e-06,2.7316628813e-05,1.1845085195e-07,1.5247746936e-07,2.7316628813e-05,1.6476894549e-06,8.9945701317e-01,6.4606843171e-02,5.7373046875e-03,0.0000000000e+00,9.9973063056e-01,5.1398937808e-03,0.0000000000e+00,9.9972905777e-01,5.1403904747e-03,-5.7171538191e-06,1.2941513075e-04,4.9669393587e-07,5.1902396141e-07,1.2941513075e-04,6.5820418694e-06,9.4719102648e-01,1.7826108579e-01,6.7681206597e-03,3.4039387169e+00,4.7375952443e+00,3.9947101984e+00,2.2020551483e-02,3.0872744104e-02,2.9713177505e-02,2.1955442063e-02,3.0894257868e-02,2.9712770251e-02,-7.9791282396e-05,4.3142860721e-05,5.8928493680e-07,7.9791282396e-05,-3.7935124804e+00,-3.4465222035e+00,-3.4863152540e+00,-3.7965401905e+00,-3.4458033938e+00,-3.4863319774e+00,2.3364878129e-05,3.5456172823e-03,3.4853764676e-02,3.4853815622e-02,5.0946700324e-08,1.4617273284e-06,0,0,317269,0,0,1.5271135278e-06,2.0074192422e-04,1.2231433099e-07,1.7542839422e-05,9.9972753066e-01,9.9810625539e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
103,1.0300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9810637771e-01,5.7992216084e-03,-1.0000000000e-06,9.9810395998e-01,5.7993398220e-03,-5.3335416859e-06,2.7257479495e-05,1.1821358078e-07,1.5222085484e-07,2.7257479495e-05,1.6443940286e-06,9.0238670067e-01,6.5190067998e-02,5.7373046875e-03,0.0000000000e+00,9.9972905777e-01,5.1403904747e-03,0.0000000000e+00,9.9973398573e-01,5.1408869320e-03,-5.7102601865e-06,1.2931731326e-04,4.9645726798e-07,5.1875383436e-07,1.2931731326e-04,6.5776495773e-06,9.4645860460e-01,1.7841028284e-01,6.7681206597e-03,3.4079025171e+00,4.7442872803e+00,4.0000446747e+00,2.1955442063e-02,3.0894257868e-02,2.9712770251e-02,2.1890969207e-02,3.0919321623e-02,2.9712362135e-02,-7.9928770579e-05,4.3821618179e-05,5.8934935631e-07,7.9928770579e-05,-3.7965401905e+00,-3.4458033938e+00,-3.4863319774e+00,-3.7995469605e+00,-3.4449665841e+00,-3.4863487515e+00,2.3384318612e-05,3.5389637482e-03,3.4853815622e-02,3.4853865004e-02,4.9381669184e-08,1.4168224713e-06,0,0,317107,0,0,1.5332601055e-06,2.0110963678e-04,1.2230666590e-07,1.7532252161e-05,9.9973245247e-01,9.9810383767e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
104,1.0400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9810395998e-01,5.7993398220e-03,-1.0000000000e-06,9.9810154690e-01,5.7994577987e-03,-5.3354125482e-06,2.7198631370e-05,1.1797675697e-07,1.5196472310e-07,2.7198631370e-05,1.6411117910e-06,9.0303774233e-01,6.5379955150e-02,5.7373046875e-03,0.0000000000e+00,9.9973398573e-01,5.1408869320e-03,0.0000000000e+00,9.9973888799e-01,5.1413831599e-03,-5.7037885003e-06,1.2922001120e-04,4.9622797068e-07,5.1846845477e-07,1.2922001120e-04,6.5732909322e-06,9.4554985894e-01,1.8001076027e-01,6.7681206597e-03,3.4117684959e+00,4.7509747620e+00,4.0053888883e+00,2.1890969207e-02,3.0919321623e-02,2.9712362135e-02,2.1827137292e-02,3.0957954891e-02,2.9711953190e-02,-8.0039807533e-05,4.4473808747e-05,5.8934366335e-07,8.0039807533e-05,-3.7995469605e+00,-3.4449665841e+00,-3.4863487515e+00,-3.8025323801e+00,-3.4436780111e+00,-3.4863655748e+00,2.3400926050e-05,3.5313987071e-03,3.4853865004e-02,3.4853912840e-02,4.7835880271e-08,1.3724698901e-06,0,0,317041,0,0,1.5394601144e-06,2.0147554715e-04,1.2229904248e-07,1.7521745188e-05,9.9973734853e-01,9.9810142460e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
105,1.0500000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9810154690e-01,5.7994577987e-03,-1.0000000000e-06,9.9809913863e-01,5.7995755391e-03,-5.3372264953e-06,2.7140083688e-05,1.1774040817e-07,1.5170915365e-07,2.7140083688e-05,1.6378430162e-06,9.0385154442e-01,6.5705475984e-02,5.6830512153e-03,0.0000000000e+00,9.9973888799e-01,5.1413831599e-03,0.0000000000e+00,9.9974376978e-01,5.1418791670e-03,-5.6969028478e-06,1.2912358760e-04,4.9600704459e-07,5.1816673893e-07,1.2912358760e-04,6.5689659618e-06,9.4581660518e-01,1.7982087312e-01,6.7681206597e-03,3.4155271877e+00,4.7576709446e+00,4.0107421144e+00,2.1827137292e-02,3.0957954891e-02,2.9711953190e-02,2.1763950093e-02,3.0996480520e-02,2.9711543450e-02,-8.0124984138e-05,4.5099187616e-05,5.8929311519e-07,8.0124984138e-05,-3.8025323801e+00,-3.4436780111e+00,-3.4863655748e+00,-3.8054960652e+00,-3.4423945775e+00,-3.4863824456e+00,2.3415642299e-05,3.5229484598e-03,3.4853912840e-02,3.4853959149e-02,4.6309214088e-08,1.3286661472e-06,0,0,317230,0,0,1.5457129324e-06,2.0183850210e-04,1.2229145979e-07,1.7511326272e-05,9.9974222406e-01,9.9809901634e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
106,1.0600000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9809913863e-01,5.7995755391e-03,-1.0000000000e-06,9.9809673530e-01,5.7996930439e-03,-5.3389810913e-06,2.7081836120e-05,1.1750474639e-07,1.5145401439e-07,2.7081836120e-05,1.6345879680e-06,9.0602168330e-01,6.5990306713e-02,5.6830512153e-03,0.0000000000e+00,9.9974376978e-01,5.1418791670e-03,0.0000000000e+00,9.9974863512e-01,5.1423749517e-03,-5.6906803931e-06,1.2902871470e-04,4.9578469478e-07,5.1785180927e-07,1.2902871470e-04,6.5646747003e-06,9.4561993634e-01,1.8067536531e-01,6.7681206597e-03,3.4192016062e+00,4.7644005425e+00,4.0161036475e+00,2.1763950093e-02,3.0996480520e-02,2.9711543450e-02,2.1701410805e-02,3.1034868534e-02,2.9711132948e-02,-8.0184903992e-05,4.5697547871e-05,5.8924770171e-07,8.0184903992e-05,-3.8054960652e+00,-3.4423945775e+00,-3.4863824456e+00,-3.8084376569e+00,-3.4411172634e+00,-3.4863993625e+00,2.3430188644e-05,3.5136395793e-03,3.4853959149e-02,3.4854003951e-02,4.4801597120e-08,1.2854091246e-06,0,0,317062,0,0,1.5520146302e-06,2.0219747688e-04,1.2228412730e-07,1.7501003530e-05,9.9974708311e-01,9.9809661302e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
107,1.0700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9809673530e-01,5.7996930439e-03,-1.0000000000e-06,9.9809433704e-01,5.7998103135e-03,-5.3406515521e-06,2.7023885772e-05,1.1726961319e-07,1.5119972538e-07,2.7023885772e-05,1.6313469012e-06,9.0865297671e-01,6.6092031973e-02,5.6830512153e-03,0.0000000000e+00,9.9974863512e-01,5.1423749517e-03,0.0000000000e+00,9.9975348607e-01,5.1428705252e-03,-5.6849660663e-06,1.2893493816e-04,4.9557354938e-07,5.1751085862e-07,1.2893493816e-04,6.5604179990e-06,9.4550464771e-01,1.8116703740e-01,6.7681206597e-03,3.4226970805e+00,4.7711472454e+00,4.0214732956e+00,2.1701410805e-02,3.1034868534e-02,2.9711132948e-02,2.1639522057e-02,3.1073089373e-02,2.9710721716e-02,-8.0220181019e-05,4.6268711958e-05,5.8920787796e-07,8.0220181019e-05,-3.8084376569e+00,-3.4411172634e+00,-3.4863993625e+00,-3.8113568213e+00,-3.4398470303e+00,-3.4864163240e+00,2.3444613281e-05,3.5049795945e-03,3.4854003951e-02,3.4854047264e-02,4.3312949158e-08,1.2426965125e-06,0,0,317446,0,0,1.5583562995e-06,2.0255150712e-04,1.2227705669e-07,1.7490831898e-05,9.9975192772e-01,9.9809421476e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
108,1.0800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9809433704e-01,5.7998103135e-03,-1.0000000000e-06,9.9809194399e-01,5.7999273485e-03,-5.3422587343e-06,2.6968710626e-05,1.1703500506e-07,1.5094607198e-07,2.6968710626e-05,1.6281200609e-06,9.1063322844e-01,6.6200538918e-02,5.6830512153e-03,0.0000000000e+00,9.9975348607e-01,5.1428705252e-03,0.0000000000e+00,9.9975832585e-01,5.1433659157e-03,-5.6789405134e-06,1.2884242763e-04,4.9539044245e-07,5.1717620514e-07,1.2884242763e-04,6.5561949538e-06,9.4518590856e-01,1.8199440285e-01,6.7681206597e-03,3.4262316227e+00,4.7774782199e+00,4.0268498074e+00,2.1639522057e-02,3.1073089373e-02,2.9710721716e-02,2.1578285942e-02,3.1111113927e-02,2.9710309787e-02,-8.0231436137e-05,4.6812534152e-05,5.8909421688e-07,8.0231436137e-05,-3.8113568213e+00,-3.4398470303e+00,-3.4864163240e+00,-3.8142532490e+00,-3.4385848203e+00,-3.4864333286e+00,2.3456030337e-05,3.5152714770e-03,3.4854047264e-02,3.4854089107e-02,4.1843150021e-08,1.2005248545e-06,0,0,317404,0,0,1.5647559055e-06,2.0290553440e-04,1.2227021956e-07,1.7480813511e-05,9.9975676110e-01,9.9809182172e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
109,1.0900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9809194399e-01,5.7999273485e-03,-1.0000000000e-06,9.9808955629e-01,5.8000441496e-03,-5.3438052067e-06,2.6917865617e-05,1.1680115352e-07,1.5069279106e-07,2.6917865617e-05,1.6249076828e-06,9.1424108435e-01,6.6329390914e-02,5.6830512153e-03,0.0000000000e+00,9.9975832585e-01,5.1433659157e-03,0.0000000000e+00,9.9976315483e-01,5.1438610883e-03,-5.6788649643e-06,1.2875059643e-04,4.9517265467e-07,5.1691383641e-07,1.2875059643e-04,6.5520078508e-06,9.4490559896e-01,1.8078274197e-01,6.7681206597e-03,3.4302492692e+00,4.7830908387e+00,4.0322339048e+00,2.1578285942e-02,3.1111113927e-02,2.9710309787e-02,2.1517704032e-02,3.1148913546e-02,2.9709897191e-02,-8.0219298387e-05,4.7328899590e-05,5.8892930469e-07,8.0219298387e-05,-3.8142532490e+00,-3.4385848203e+00,-3.4864333286e+00,-3.8171266540e+00,-3.4373315561e+00,-3.4864503747e+00,2.3465253504e-05,3.5246175673e-03,3.4854089107e-02,3.4854129499e-02,4.0392073145e-08,1.1588905113e-06,0,0,317188,0,0,1.5711944799e-06,2.0325883390e-04,1.2226381937e-07,1.7470938669e-05,9.9976158363e-01,9.9808943403e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
110,1.1000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9808955629e-01,5.8000441496e-03,-1.0000000000e-06,9.9808717410e-01,5.8001607174e-03,-5.3452739481e-06,2.6867348164e-05,1.1656780686e-07,1.5044014260e-07,2.6867348164e-05,1.6217099944e-06,9.1603144893e-01,6.6410771123e-02,5.6740089699e-03,0.0000000000e+00,9.9976315483e-01,5.1438610883e-03,0.0000000000e+00,9.9976797203e-01,5.1443560478e-03,-5.6785315320e-06,1.2865938426e-04,4.9495950444e-07,5.1664580048e-07,1.2865938426e-04,6.5478564902e-06,9.4511583116e-01,1.8182033963e-01,6.7681206597e-03,3.4342283353e+00,4.7886893590e+00,4.0376247991e+00,2.1517704032e-02,3.1148913546e-02,2.9709897191e-02,2.1457777399e-02,3.1186460060e-02,2.9709483959e-02,-8.0184399726e-05,4.7817720184e-05,5.8866057412e-07,8.0184399726e-05,-3.8171266540e+00,-3.4373315561e+00,-3.4864503747e+00,-3.8199767739e+00,-3.4360881399e+00,-3.4864674611e+00,2.3470355736e-05,3.5330200825e-03,3.4854129499e-02,3.4854168459e-02,3.8959755574e-08,1.1177945378e-06,0,0,317344,0,0,1.5776830637e-06,2.0361078373e-04,1.2225774654e-07,1.7461200182e-05,9.9976639435e-01,9.9808705184e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
