step,time_code,dt,phi_min_before,phi_max_before,phi_mean_before,phi_min_after,phi_max_after,phi_mean_after,dphi_min,dphi_max,dphi_mean,dphi_abs_mean,dphi_abs_max,dphi_l2,dphi_nonzero_fraction_abs_gt_1e-12,dphi_nonzero_fraction_abs_gt_1e-8,dphi_nonzero_fraction_abs_gt_1e-5,eta_min_before,eta_max_before,eta_mean_before,eta_min_after,eta_max_after,eta_mean_after,deta_min,deta_max,deta_mean,deta_abs_mean,deta_abs_max,deta_l2,deta_nonzero_fraction_abs_gt_1e-12,deta_nonzero_fraction_abs_gt_1e-8,deta_nonzero_fraction_abs_gt_1e-5,deta_abs_mean_over_dphi_abs_mean,deta_abs_max_over_dphi_abs_max,deta_l2_over_dphi_l2,xB_min_before,xB_max_before,xB_mean_before,xB_min_after,xB_max_after,xB_mean_after,dxB_min,dxB_max,dxB_abs_mean,dxB_abs_max,Y_min_before,Y_max_before,Y_mean_before,Y_min_after,Y_max_after,Y_mean_after,dY_abs_mean,dY_abs_max,xBtot_mean_before,xBtot_mean_after,xBtot_delta,xBtot_rel_delta,xB_clip_low_count,xB_clip_high_count,phi_out_of_bounds_count,eta_out_of_bounds_count,nan_inf_flag,eta_far_field_mean,eta_far_field_max,phi_far_field_mean,phi_far_field_max,eta_max_minus_far,phi_max_minus_far,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
234,2.3400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9740304992e-01,5.7889645078e-03,-1.0000000000e-06,9.9740022744e-01,5.7888543682e-03,-3.4040340086e-05,2.7284653857e-06,-1.1013955469e-07,1.1788951477e-07,3.4040340086e-05,1.4894665852e-06,9.8901367188e-01,1.0751003689e-01,3.5852502894e-03,0.0000000000e+00,1.0000000000e+00,5.9882400938e-03,0.0000000000e+00,1.0000000000e+00,5.9904058270e-03,-2.6448049133e-04,6.3646408867e-04,2.1657332366e-06,3.0547053162e-06,6.3646408867e-04,3.2180116619e-05,8.8415979456e-01,7.1432947229e-01,2.2942437066e-02,2.5911594616e+01,1.8697348119e+01,2.1605128264e+01,2.7405409490e-03,5.2365450456e-02,2.9473844188e-02,2.7326890094e-03,5.2449604536e-02,2.9472809924e-02,-1.9350772713e-04,2.9532741832e-04,1.1831318972e-06,2.9532741832e-04,-5.8968556483e+00,-2.8957219003e+00,-3.5009479868e+00,-5.8997327398e+00,-2.8940273284e+00,-3.5010025169e+00,6.3045834724e-05,9.2608106497e-03,3.4890968499e-02,3.4890550195e-02,-4.1830341335e-07,-1.1988873664e-05,0,0,348498,0,0,3.5076419555e-05,3.2942329425e-03,3.3322714423e-07,6.0284913454e-05,9.9996492358e-01,9.9739989421e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
235,2.3500000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9740022744e-01,5.7888543682e-03,-1.0000000000e-06,9.9739744781e-01,5.7887439232e-03,-3.4107965542e-05,2.6605835117e-06,-1.1044504327e-07,1.1812517902e-07,3.4107965542e-05,1.4914580177e-06,9.8955620660e-01,1.0704888238e-01,3.5852502894e-03,0.0000000000e+00,1.0000000000e+00,5.9904058270e-03,0.0000000000e+00,1.0000000000e+00,5.9925712757e-03,-2.6512566884e-04,6.3639931771e-04,2.1654486324e-06,3.0541650234e-06,6.3639931771e-04,3.2198466937e-05,8.8421404803e-01,7.1503250687e-01,2.2861056858e-02,2.5855326092e+01,1.8658378112e+01,2.1588584160e+01,2.7326890094e-03,5.2449604536e-02,2.9472809924e-02,2.7252349099e-03,5.2741096913e-02,2.9471778385e-02,-1.9427680363e-04,2.9502845505e-04,1.1809760447e-06,2.9502845505e-04,-5.8997327398e+00,-2.8940273284e+00,-3.5010025169e+00,-5.9024716940e+00,-2.8881774695e+00,-3.5010566310e+00,6.2904941027e-05,9.2651217860e-03,3.4890550195e-02,3.4890135030e-02,-4.1516588796e-07,-1.1899092609e-05,0,0,348312,0,0,3.5283240258e-05,3.3178752554e-03,3.3487672040e-07,6.0657508614e-05,9.9996471676e-01,9.9739711293e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
236,2.3600000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9739744781e-01,5.7887439232e-03,-1.0000000000e-06,9.9739471167e-01,5.7886331847e-03,-3.4171553406e-05,2.5920029143e-06,-1.1073845686e-07,1.1835098322e-07,3.4171553406e-05,1.4933017528e-06,9.8847113715e-01,1.0710313585e-01,3.6123770255e-03,0.0000000000e+00,1.0000000000e+00,5.9925712757e-03,0.0000000000e+00,1.0000000000e+00,5.9947367394e-03,-2.6569971290e-04,6.3635820685e-04,2.1654637002e-06,3.0535600543e-06,6.3635820685e-04,3.2217520938e-05,8.8437680845e-01,7.1484261972e-01,2.2738986545e-02,2.5800884549e+01,1.8622454744e+01,2.1574689025e+01,2.7252349099e-03,5.2741096913e-02,2.9471778385e-02,2.7181744978e-03,5.3035719507e-02,2.9470749553e-02,-1.9500177363e-04,2.9462259398e-04,1.1789230931e-06,2.9462259398e-04,-5.9024716940e+00,-2.8881774695e+00,-3.5010566310e+00,-5.9050728891e+00,-2.8822957344e+00,-3.5011103324e+00,6.2767660313e-05,9.2914736292e-03,3.4890135030e-02,3.4889723098e-02,-4.1193112917e-07,-1.1806521495e-05,0,0,348396,0,0,3.5489231438e-05,3.3413231374e-03,3.3653035578e-07,6.1027724607e-05,9.9996451077e-01,9.9739437514e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
237,2.3700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9739471167e-01,5.7886331847e-03,-1.0000000000e-06,9.9739201996e-01,5.7885221640e-03,-3.4231040380e-05,2.5223374476e-06,-1.1102075548e-07,1.1856207167e-07,3.4231040380e-05,1.4949991823e-06,9.8828125000e-01,1.0654703776e-01,3.6123770255e-03,0.0000000000e+00,1.0000000000e+00,5.9947367394e-03,0.0000000000e+00,1.0000000000e+00,5.9969026400e-03,-2.6621332307e-04,6.3633853166e-04,2.1659006521e-06,3.0527661743e-06,6.3633853166e-04,3.2237229905e-05,8.8415979456e-01,7.1562929507e-01,2.2738986545e-02,2.5748252636e+01,1.8589517718e+01,2.1563376280e+01,2.7181744978e-03,5.3035719507e-02,2.9470749553e-02,2.7115037428e-03,5.3329826798e-02,2.9469723412e-02,-1.9568248580e-04,2.9410729098e-04,1.1768816221e-06,2.9410729098e-04,-5.9050728891e+00,-2.8822957344e+00,-3.5011103324e+00,-5.9075367248e+00,-2.8764549697e+00,-3.5011636242e+00,6.2631824014e-05,9.3170404694e-03,3.4889723098e-02,3.4889314497e-02,-4.0860157120e-07,-1.1711229981e-05,0,0,348312,0,0,3.5694501218e-05,3.3646344604e-03,3.3818942824e-07,6.1395853909e-05,9.9996430550e-01,9.9739168177e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
238,2.3800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9739201996e-01,5.7885221640e-03,-1.0000000000e-06,9.9738937029e-01,5.7884108721e-03,-3.4286378950e-05,2.4512548403e-06,-1.1129188347e-07,1.1876046710e-07,3.4286378950e-05,1.4965519792e-06,9.8856608073e-01,1.0642496745e-01,3.6123770255e-03,0.0000000000e+00,1.0000000000e+00,5.9969026400e-03,0.0000000000e+00,1.0000000000e+00,5.9990692600e-03,-2.6666393917e-04,6.3633874813e-04,2.1666199696e-06,3.0520301032e-06,6.3633874813e-04,3.2257554135e-05,8.8386140046e-01,7.1444476092e-01,2.2738986545e-02,2.5699040916e+01,1.8559520358e+01,2.1554583190e+01,2.7115037428e-03,5.3329826798e-02,2.9469723412e-02,2.7052187327e-03,5.3623306872e-02,2.9468699944e-02,-1.9631876956e-04,2.9348007416e-04,1.1748742702e-06,2.9348007416e-04,-5.9075367248e+00,-2.8764549697e+00,-3.5011636242e+00,-5.9098636231e+00,-2.8706568822e+00,-3.5012165100e+00,6.2500177994e-05,9.3418098241e-03,3.4889314497e-02,3.4888909317e-02,-4.0517968307e-07,-1.1613288736e-05,0,0,347880,0,0,3.5898955533e-05,3.3878695032e-03,3.3985397405e-07,6.1761338804e-05,9.9996410104e-01,9.9738903043e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
239,2.3900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9738937029e-01,5.7884108721e-03,-1.0000000000e-06,9.9738676307e-01,5.7882993123e-03,-3.4337954038e-05,2.3795016336e-06,-1.1155976266e-07,1.1896020591e-07,3.4337954038e-05,1.4979620022e-06,9.8890516493e-01,1.0596381293e-01,3.6123770255e-03,0.0000000000e+00,1.0000000000e+00,5.9990692600e-03,0.0000000000e+00,1.0000000000e+00,6.0012366849e-03,-2.6706157522e-04,6.3633131244e-04,2.1674249225e-06,3.0513053484e-06,6.3633131244e-04,3.2278471379e-05,8.8345449942e-01,7.1342750832e-01,2.2738986545e-02,2.5649798813e+01,1.8531427695e+01,2.1548257787e+01,2.7052187327e-03,5.3623306872e-02,2.9468699944e-02,2.6993156746e-03,5.3916045347e-02,2.9467679131e-02,-1.9691041139e-04,2.9273847446e-04,1.1728788552e-06,2.9273847446e-04,-5.9098636231e+00,-2.8706568822e+00,-3.5012165100e+00,-5.9120540266e+00,-2.8649031912e+00,-3.5012689932e+00,6.2367432955e-05,9.3657678876e-03,3.4888909317e-02,3.4888507649e-02,-4.0166810267e-07,-1.1512773272e-05,0,0,347952,0,0,3.6102525376e-05,3.4110375517e-03,3.4151670072e-07,6.2114484398e-05,9.9996389747e-01,9.9738642156e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
240,2.4000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9738676307e-01,5.7882993123e-03,-1.0000000000e-06,9.9738420004e-01,5.7881874928e-03,-3.4385674748e-05,2.3063489135e-06,-1.1181953823e-07,1.1915831698e-07,3.4385674748e-05,1.4992310093e-06,9.8807553892e-01,1.0592312283e-01,3.6666304977e-03,0.0000000000e+00,1.0000000000e+00,6.0012366849e-03,0.0000000000e+00,1.0000000000e+00,6.0034052459e-03,-2.6738914111e-04,6.3635420148e-04,2.1685609457e-06,3.0503745905e-06,6.3635420148e-04,3.2299945486e-05,8.8307472512e-01,7.1344107169e-01,2.2658736617e-02,2.5599342688e+01,1.8506375290e+01,2.1544341923e+01,2.6993156746e-03,5.3916045347e-02,2.9467679131e-02,2.6937908897e-03,5.4207925393e-02,2.9466660955e-02,-1.9745728288e-04,2.9188004681e-04,1.1709018144e-06,2.9188004681e-04,-5.9120540266e+00,-2.8649031912e+00,-3.5012689932e+00,-5.9141083991e+00,-2.8591956279e+00,-3.5013210775e+00,6.2241848926e-05,9.3889026569e-03,3.4888507649e-02,3.4888109580e-02,-3.9806879066e-07,-1.1409739696e-05,0,0,347652,0,0,3.6305182137e-05,3.4341318133e-03,3.4317411452e-07,6.2458332118e-05,9.9996369482e-01,9.9738385687e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
241,2.4100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9738420004e-01,5.7881874928e-03,-1.0000000000e-06,9.9738168240e-01,5.7880754214e-03,-3.4429423428e-05,2.2319481799e-06,-1.1207134647e-07,1.1935270028e-07,3.4429423428e-05,1.5003605593e-06,9.8612015336e-01,1.0539415148e-01,3.6666304977e-03,0.0000000000e+00,1.0000000000e+00,6.0034052459e-03,0.0000000000e+00,1.0000000000e+00,6.0055749900e-03,-2.6764174393e-04,6.3639946389e-04,2.1697441090e-06,3.0495544569e-06,6.3639946389e-04,3.2321956258e-05,8.8272207755e-01,7.1302060728e-01,2.2441722729e-02,2.5550778906e+01,1.8484174306e+01,2.1542792537e+01,2.6937908897e-03,5.4207925393e-02,2.9466660955e-02,2.6886408194e-03,5.4498827834e-02,2.9465645397e-02,-1.9795925353e-04,2.9090244047e-04,1.1689685520e-06,2.9090244047e-04,-5.9141083991e+00,-2.8591956279e+00,-3.5013210775e+00,-5.9160272230e+00,-2.8535359340e+00,-3.5013727665e+00,6.2128817647e-05,9.4112041525e-03,3.4888109580e-02,3.4887715195e-02,-3.9438525635e-07,-1.1304288512e-05,0,0,347220,0,0,3.6506827704e-05,3.4571231033e-03,3.4482348933e-07,6.2795020862e-05,9.9996349317e-01,9.9738133758e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
242,2.4200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9738168240e-01,5.7880754214e-03,-1.0000000000e-06,9.9737921064e-01,5.7879631067e-03,-3.4469273726e-05,2.1564203092e-06,-1.1231468886e-07,1.1954196375e-07,3.4469273726e-05,1.5013522946e-06,9.8470278139e-01,1.0516357422e-01,3.6666304977e-03,0.0000000000e+00,1.0000000000e+00,6.0055749900e-03,0.0000000000e+00,1.0000000000e+00,6.0077462074e-03,-2.6782871066e-04,6.3647151474e-04,2.1712174203e-06,3.0485725880e-06,6.3647151474e-04,3.2344501730e-05,8.8272207755e-01,7.1345463505e-01,2.2387469256e-02,2.5502112332e+01,1.8464894845e+01,2.1543578977e+01,2.6886408194e-03,5.4498827834e-02,2.9465645397e-02,2.6838620163e-03,5.4788631047e-02,2.9464632437e-02,-1.9841621003e-04,2.8980321330e-04,1.1670642630e-06,2.8980321330e-04,-5.9160272230e+00,-2.8535359340e+00,-3.5013727665e+00,-5.9178110009e+00,-2.8479258635e+00,-3.5014240639e+00,6.2017436437e-05,9.4326590612e-03,3.4887715195e-02,3.4887324577e-02,-3.9061822629e-07,-1.1196440469e-05,0,0,346944,0,0,3.6707399259e-05,3.4800268477e-03,3.4646281992e-07,6.3125652824e-05,9.9996329260e-01,9.9737886417e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
243,2.4300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9737921064e-01,5.7879631067e-03,-1.0000000000e-06,9.9737678503e-01,5.7878505643e-03,-3.4505217025e-05,2.1238154018e-06,-1.1254240787e-07,1.1971979855e-07,3.4505217025e-05,1.5022076878e-06,9.8689778646e-01,1.0497368707e-01,3.6666304977e-03,0.0000000000e+00,1.0000000000e+00,6.0077462074e-03,0.0000000000e+00,1.0000000000e+00,6.0099189685e-03,-2.6795566176e-04,6.3656301035e-04,2.1727611064e-06,3.0477349957e-06,6.3656301035e-04,3.2367563674e-05,8.8291196470e-01,7.1215255172e-01,2.2306089048e-02,2.5457234582e+01,1.8448312030e+01,2.1546663578e+01,2.6838620163e-03,5.4788631047e-02,2.9464632437e-02,2.6794511367e-03,5.5077211191e-02,2.9463622058e-02,-1.9882803924e-04,2.8858014434e-04,1.1651961407e-06,2.8858014434e-04,-5.9178110009e+00,-2.8479258635e+00,-3.5014240639e+00,-5.9194602579e+00,-2.8423671786e+00,-3.5014749737e+00,6.1912025234e-05,9.4532543967e-03,3.4887324577e-02,3.4886937806e-02,-3.8677035948e-07,-1.1086271710e-05,0,0,346488,0,0,3.6906921384e-05,3.5028295006e-03,3.4809829194e-07,6.3450824466e-05,9.9996309308e-01,9.9737643693e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
244,2.4400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9737678503e-01,5.7878505643e-03,-1.0000000000e-06,9.9737440362e-01,5.7877378048e-03,-3.4537053790e-05,2.1079359215e-06,-1.1275953951e-07,1.1989050913e-07,3.4537053790e-05,1.5029287632e-06,9.8668077257e-01,1.0470241970e-01,3.6666304977e-03,0.0000000000e+00,1.0000000000e+00,6.0099189685e-03,0.0000000000e+00,1.0000000000e+00,6.0120933238e-03,-2.6802145214e-04,6.3666936214e-04,2.1743553178e-06,3.0470099118e-06,6.3666936214e-04,3.2391131866e-05,8.8273111979e-01,7.1203952365e-01,2.2251835576e-02,2.5414938462e+01,1.8434385458e+01,2.1552007427e+01,2.6794511367e-03,5.5077211191e-02,2.9463622058e-02,2.6754049366e-03,5.5364442200e-02,2.9462614239e-02,-1.9919465053e-04,2.8723100823e-04,1.1634425139e-06,2.8723100823e-04,-5.9194602579e+00,-2.8423671786e+00,-3.5014749737e+00,-5.9209755417e+00,-2.8368616499e+00,-3.5015254998e+00,6.1819403451e-05,9.4729767363e-03,3.4886937806e-02,3.4886554963e-02,-3.8284375884e-07,-1.0973842444e-05,0,0,346536,0,0,3.7105328306e-05,3.5255585190e-03,3.4973041574e-07,6.3770810682e-05,9.9996289467e-01,9.9737405389e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
245,2.4500000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9737440362e-01,5.7877378048e-03,-1.0000000000e-06,9.9737206675e-01,5.7876248344e-03,-3.4565052026e-05,2.0912361820e-06,-1.1297039115e-07,1.2005278022e-07,3.4565052026e-05,1.5035173076e-06,9.8628743490e-01,1.0426839193e-01,3.6937572338e-03,0.0000000000e+00,1.0000000000e+00,6.0120933238e-03,0.0000000000e+00,1.0000000000e+00,6.0142693864e-03,-2.6802350517e-04,6.3678684522e-04,2.1760626125e-06,3.0463094246e-06,6.3678684522e-04,3.2415185311e-05,8.8278537326e-01,7.1328509295e-01,2.2211145472e-02,2.5374751164e+01,1.8422852213e+01,2.1559569116e+01,2.6754049366e-03,5.5364442200e-02,2.9462614239e-02,2.6717202716e-03,5.5650195811e-02,2.9461608962e-02,-1.9951598019e-04,2.8575361134e-04,1.1616653670e-06,2.8575361134e-04,-5.9209755417e+00,-2.8368616499e+00,-3.5015254998e+00,-5.9223574219e+00,-2.8314110565e+00,-3.5015756461e+00,6.1723063073e-05,9.4918127949e-03,3.4886554963e-02,3.4886176122e-02,-3.7884093472e-07,-1.0859224567e-05,0,0,345768,0,0,3.7302577210e-05,3.5482222082e-03,3.5135524552e-07,6.4086014224e-05,9.9996269742e-01,9.9737171539e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
246,2.4600000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9737206675e-01,5.7876248344e-03,-1.0000000000e-06,9.9736977538e-01,5.7875116629e-03,-3.4589342011e-05,2.0736411581e-06,-1.1317145826e-07,1.2020487483e-07,3.4589342011e-05,1.5039750869e-06,9.8699725116e-01,1.0367160373e-01,3.6937572338e-03,0.0000000000e+00,1.0000000000e+00,6.0142693864e-03,0.0000000000e+00,1.0000000000e+00,6.0164473028e-03,-2.6796017517e-04,6.3692046512e-04,2.1779163957e-06,3.0455142281e-06,6.3692046512e-04,3.2439702471e-05,8.8201226128e-01,7.1245772750e-01,2.2184018736e-02,2.5336029278e+01,1.8413778005e+01,2.1569308397e+01,2.6717202716e-03,5.5650195811e-02,2.9461608962e-02,2.6683940962e-03,5.5934341645e-02,2.9460606204e-02,-1.9979199007e-04,2.8414583350e-04,1.1598779055e-06,2.8414583350e-04,-5.9223574219e+00,-2.8314110565e+00,-3.5015756461e+00,-5.9236064890e+00,-2.8260171848e+00,-3.5016254168e+00,6.1623508659e-05,9.5097493797e-03,3.4886176122e-02,3.4885801357e-02,-3.7476445460e-07,-1.0742491619e-05,0,0,345432,0,0,3.7498633264e-05,3.5708207906e-03,3.5297286647e-07,6.4396628666e-05,9.9996250137e-01,9.9736942241e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
247,2.4700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9736977538e-01,5.7875116629e-03,-1.0000000000e-06,9.9736752997e-01,5.7873982988e-03,-3.4609796564e-05,2.0551828877e-06,-1.1336413201e-07,1.2034850557e-07,3.4609796564e-05,1.5043038731e-06,9.8741319444e-01,1.0373942057e-01,3.6937572338e-03,0.0000000000e+00,1.0000000000e+00,6.0164473028e-03,0.0000000000e+00,1.0000000000e+00,6.0186271521e-03,-2.6783086698e-04,6.3707084607e-04,2.1798493051e-06,3.0446888171e-06,6.3707084607e-04,3.2464663539e-05,8.8212076823e-01,7.1148116500e-01,2.2184018736e-02,2.5298933316e+01,1.8407240415e+01,2.1581187231e+01,2.6683940962e-03,5.5934341645e-02,2.9460606204e-02,2.6654234617e-03,5.6216747350e-02,2.9459605948e-02,-2.0002266416e-04,2.8240570544e-04,1.1580884670e-06,2.8240570544e-04,-5.9236064890e+00,-2.8260171848e+00,-3.5016254168e+00,-5.9247233545e+00,-2.8206818265e+00,-3.5016748159e+00,6.1521063045e-05,9.5267732788e-03,3.4885801357e-02,3.4885430741e-02,-3.7061671593e-07,-1.0623712270e-05,0,0,345000,0,0,3.7693425323e-05,3.5933512675e-03,3.5458185941e-07,6.4702793120e-05,9.9996230657e-01,9.9736717539e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
248,2.4800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9736752997e-01,5.7873982988e-03,-1.0000000000e-06,9.9736533074e-01,5.7872847515e-03,-3.4626414519e-05,2.0358347318e-06,-1.1354734223e-07,1.2049163550e-07,3.4626414519e-05,1.5045054609e-06,9.8805519387e-01,1.0364447700e-01,3.6937572338e-03,0.0000000000e+00,1.0000000000e+00,6.0186271521e-03,0.0000000000e+00,1.0000000000e+00,6.0208090803e-03,-2.6763584764e-04,6.3727850348e-04,2.1819281884e-06,3.0437984543e-06,6.3727850348e-04,3.2490048663e-05,8.8255479601e-01,7.1104713723e-01,2.2041603371e-02,2.5261491735e+01,1.8404403468e+01,2.1595168318e+01,2.6654234617e-03,5.6216747350e-02,2.9459605948e-02,2.6628055143e-03,5.6497278714e-02,2.9458608170e-02,-2.0020800936e-04,2.8053136411e-04,1.1563906608e-06,2.8053136411e-04,-5.9247233545e+00,-2.8206818265e+00,-3.5016748159e+00,-5.9257086503e+00,-2.8154067764e+00,-3.5017238477e+00,6.1420744221e-05,9.5428712846e-03,3.4885430741e-02,3.4885064340e-02,-3.6640022984e-07,-1.0502958458e-05,0,0,344832,0,0,3.7886919602e-05,3.6158089859e-03,3.5618214156e-07,6.5004624227e-05,9.9996211308e-01,9.9736497456e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
249,2.4900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9736533074e-01,5.7872847515e-03,-1.0000000000e-06,9.9736317762e-01,5.7871710334e-03,-3.4639191893e-05,2.0156904598e-06,-1.1371803196e-07,1.2062160229e-07,3.4639191893e-05,1.5045816116e-06,9.8886899595e-01,1.0348171658e-01,3.6937572338e-03,0.0000000000e+00,1.0000000000e+00,6.0208090803e-03,0.0000000000e+00,1.0000000000e+00,6.0229933417e-03,-2.6737503332e-04,6.3750474864e-04,2.1842614057e-06,3.0427754631e-06,6.3750474864e-04,3.2515838819e-05,8.8252088759e-01,7.1220002351e-01,2.1851716218e-02,2.5225792107e+01,1.8404146107e+01,2.1611216412e+01,2.6628055143e-03,5.6497278714e-02,2.9458608170e-02,2.6605374933e-03,5.6775799776e-02,2.9457612852e-02,-2.0034805527e-04,2.7852106226e-04,1.1547455276e-06,2.7852106226e-04,-5.9257086503e+00,-2.8154067764e+00,-3.5017238477e+00,-5.9265630284e+00,-2.8101938318e+00,-3.5017725165e+00,6.1330810149e-05,9.5580302301e-03,3.4885064340e-02,3.4884702223e-02,-3.6211742927e-07,-1.0380299882e-05,0,0,344268,0,0,3.8079141613e-05,3.6381914551e-03,3.5777730619e-07,6.5302191623e-05,9.9996192086e-01,9.9736281985e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
250,2.5000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9736317762e-01,5.7871710334e-03,-1.0000000000e-06,9.9736106917e-01,5.7870571540e-03,-3.4648073511e-05,1.9948176478e-06,-1.1387947091e-07,1.2074055835e-07,3.4648073511e-05,1.5045342585e-06,9.8864746094e-01,1.0355631510e-01,3.6937572338e-03,0.0000000000e+00,1.0000000000e+00,6.0229933417e-03,0.0000000000e+00,1.0000000000e+00,6.0251801178e-03,-2.6704838470e-04,6.3773982403e-04,2.1867760790e-06,3.0417768624e-06,6.3773982403e-04,3.2542015978e-05,8.8208685981e-01,7.1065832067e-01,2.1878842954e-02,2.5192668511e+01,1.8406213085e+01,2.1629295441e+01,2.6605374933e-03,5.6775799776e-02,2.9457612852e-02,2.6586167293e-03,5.7052172944e-02,2.9456619971e-02,-2.0044285295e-04,2.7637316751e-04,1.1531257766e-06,2.7637316751e-04,-5.9265630284e+00,-2.8101938318e+00,-3.5017725165e+00,-5.9272871609e+00,-2.8050447906e+00,-3.5018208266e+00,6.1248533750e-05,9.5722369990e-03,3.4884702223e-02,3.4884344452e-02,-3.5777080630e-07,-1.0255807947e-05,0,0,343896,0,0,3.8270125320e-05,3.6604940098e-03,3.5936740589e-07,6.5667137978e-05,9.9996172987e-01,9.9736070980e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
251,2.5100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9736106917e-01,5.7870571540e-03,-1.0000000000e-06,9.9735900557e-01,5.7869431183e-03,-3.4653216884e-05,1.9730427213e-06,-1.1403564524e-07,1.2085243277e-07,3.4653216884e-05,1.5043654063e-06,9.8881700304e-01,1.0373263889e-01,3.6937572338e-03,0.0000000000e+00,1.0000000000e+00,6.0251801178e-03,0.0000000000e+00,1.0000000000e+00,6.0273696961e-03,-2.6665770633e-04,6.3798288944e-04,2.1895782905e-06,3.0406773912e-06,6.3798288944e-04,3.2568561317e-05,8.8192409939e-01,7.0930650499e-01,2.1797462746e-02,2.5160249749e+01,1.8410495383e+01,2.1649368684e+01,2.6586167293e-03,5.7052172944e-02,2.9456619971e-02,2.6570406423e-03,5.7326259120e-02,2.9455629507e-02,-2.0049247623e-04,2.7408617594e-04,1.1514848770e-06,2.7408617594e-04,-5.9272871609e+00,-2.8050447906e+00,-3.5018208266e+00,-5.9278817392e+00,-2.7999614497e+00,-3.5018687825e+00,6.1163575557e-05,9.5854784904e-03,3.4884344452e-02,3.4883991089e-02,-3.5336281994e-07,-1.0129553113e-05,0,0,343344,0,0,3.8459987788e-05,3.6827123976e-03,3.6094816269e-07,6.6090299871e-05,9.9996154001e-01,9.9735864462e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
