particle_id,component_cell_count,h_volume_nm3,equivalent_radius_nm,centroid_x_nm,centroid_y_nm,centroid_z_nm,overlap_parent_count,step,age_h,registered_age_h,elapsed_physical_time_s,temperature_K,source_phi,source_xB,unexpected_merge
96,64736,38387.45720734641,20.926675758993397,234.9596656186124,230.34725379282875,66.48106863800707,1,94458,32.0,32.0,93600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_94458.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_94458.vtk,0
88,101216,64422.69438382454,24.868528697285818,219.29669486854073,87.57464392897312,149.36609795147209,1,94458,32.0,32.0,93600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_94458.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_94458.vtk,0
11,40507,22051.53940100015,17.39602812375936,19.102273139396743,120.7215158961211,209.31190484480362,1,94458,32.0,32.0,93600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_94458.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_94458.vtk,0
27,64724,38339.47570770787,20.91795318833459,57.54525394534075,171.1354156495094,27.318111080281064,1,94458,32.0,32.0,93600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_94458.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_94458.vtk,0
37,71175,42817.62599639682,21.702577962663053,90.71873501534833,48.29482785658808,172.19695875743972,1,94458,32.0,32.0,93600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_94458.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_94458.vtk,0
48,108957,69897.29776766054,25.553904003346187,121.2656432932561,93.97001956907003,131.45082977168204,1,94458,32.0,32.0,93600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_94458.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_94458.vtk,0
46,11429,4476.236777174943,10.223701177654405,111.87656836077333,240.84128156380118,137.65896354892843,1,94458,32.0,32.0,93600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_94458.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_94458.vtk,0
68,70146,42217.345100033664,21.600680659370834,170.0725601708825,132.67307802888763,27.187785796968047,1,94458,32.0,32.0,93600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_94458.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_94458.vtk,0
84,51967,29664.80512402355,19.20367276113391,208.69132901376707,25.038674032330007,218.51920869670508,1,94458,32.0,32.0,93600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_94458.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_94458.vtk,0
96,65242,38742.77977424762,20.9910448327439,235.04513070471972,230.2382821418815,66.4894371158189,1,98091,33.0,33.0,97200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_98091.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_98091.vtk,0
88,103832,66347.59796860197,25.113786529153153,219.3425612757448,87.49946883361758,149.40992415495734,1,98091,33.0,33.0,97200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_98091.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_98091.vtk,0
11,38353,20610.011041864625,17.00838997827895,19.141572202306484,120.80241409724087,209.2980562917781,1,98091,33.0,33.0,97200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_98091.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_98091.vtk,0
27,65674,39001.54389936045,21.037674434131716,57.50466160365223,171.15309300378482,27.290420747355558,1,98091,33.0,33.0,97200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_98091.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_98091.vtk,0
37,73163,44229.00185488865,21.938461918137516,90.77520133315474,48.069013784778846,172.12346459950373,1,98091,33.0,33.0,97200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_98091.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_98091.vtk,0
48,112244,72326.58203347276,25.84658149799482,121.2020956711203,93.87770881616822,131.4638876170565,1,98091,33.0,33.0,97200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_98091.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_98091.vtk,0
68,70142,42226.307670176,21.602209130008468,170.14293082209576,132.8861365010997,27.167530348368988,1,98091,33.0,33.0,97200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_98091.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_98091.vtk,0
84,50976,28969.0483788771,19.052349509631995,208.57107167147558,25.06103821922652,218.51813723346515,1,98091,33.0,33.0,97200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_98091.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_98091.vtk,0
96,65059,38617.72830676107,20.968435972649495,235.129606316828,230.12651222473713,66.47487370850457,1,101724,34.0,34.0,100800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_101724.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_101724.vtk,0
88,106023,67947.88984108169,25.314097873412592,219.41468216063788,87.45421391867676,149.47958091093227,1,101724,34.0,34.0,100800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_101724.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_101724.vtk,0
11,35517,18810.51797308065,16.49823106386953,19.192192894227986,120.90256239781624,209.31403400863545,1,101724,34.0,34.0,100800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_101724.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_101724.vtk,0
27,66086,39294.64461266554,21.09024308052833,57.43750877218798,171.15710424148034,27.256783496883934,1,101724,34.0,34.0,100800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_101724.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_101724.vtk,0
37,73595,44530.91134081227,21.98826646379042,90.74205408966188,48.062641849684034,172.11563458977994,1,101724,34.0,34.0,100800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_101724.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_101724.vtk,0
48,114631,74089.61208600455,26.054909591903847,121.15635425750266,93.81902821258787,131.49633907511964,1,101724,34.0,34.0,100800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_101724.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_101724.vtk,0
68,69630,41871.56966378041,21.54154643945889,170.23359345978844,133.1032611605726,27.13804823062559,1,101724,34.0,34.0,100800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_101724.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_101724.vtk,0
84,49266,27840.715124708167,18.801706072504892,208.50866600617232,25.111459496855336,218.53860441347942,1,101724,34.0,34.0,100800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_101724.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_101724.vtk,0
96,64789,38425.81740873398,20.933644044204005,235.20857117866157,230.0187083260554,66.45867588694037,1,105357,35.0,35.0,104400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_105357.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_105357.vtk,0
88,108319,69583.2554514652,25.51557607511536,219.4764747061129,87.40567198643085,149.54758367481415,1,105357,35.0,35.0,104400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_105357.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_105357.vtk,0
11,32338,16772.476142080533,15.879476875021798,19.216269976515814,120.98136722928572,209.3120580596166,1,105357,35.0,35.0,104400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_105357.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_105357.vtk,0
27,66451,39556.98557430366,21.137073611806024,57.37170536360889,171.16416538858616,27.22236922531647,1,105357,35.0,35.0,104400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_105357.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_105357.vtk,0
37,73984,44791.92399320286,22.031143338202437,90.68673500706946,48.04051724696892,172.11123631898943,1,105357,35.0,35.0,104400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_105357.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_105357.vtk,0
48,116934,75857.70600105147,26.26054279944873,121.109520162559,93.76836992359878,131.5255326714682,1,105357,35.0,35.0,104400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_105357.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_105357.vtk,0
68,68978,41421.90823690936,21.46415673527883,170.32301967163377,133.30989935207032,27.11248574571417,1,105357,35.0,35.0,104400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_105357.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_105357.vtk,0
84,47410,26577.45245846243,18.512919536814028,208.43702866849463,25.165102714142165,218.56075179348736,1,105357,35.0,35.0,104400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_105357.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_105357.vtk,0
96,64518,38247.175301248564,20.901153384257757,235.285103013025,229.9135455161678,66.4426961498636,1,108990,36.0,36.0,108000.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_108990.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_108990.vtk,0
88,110660,71346.39335904828,25.7292901694233,219.56976596631213,87.36222568391125,149.61806975329134,1,108990,36.0,36.0,108000.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_108990.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_108990.vtk,0
11,28749,14507.281180014288,15.129775124567958,19.270981210198126,121.05699813036014,209.3399106895462,1,108990,36.0,36.0,108000.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_108990.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_108990.vtk,0
27,66909,39874.69355403583,21.193511330865366,57.29560370146715,171.15706699976897,27.18430523410093,1,108990,36.0,36.0,108000.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_108990.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_108990.vtk,0
37,74422,45078.88380905656,22.07809078884153,90.63353193513474,48.02611130757634,172.1077690011021,1,108990,36.0,36.0,108000.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_108990.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_108990.vtk,0
48,119502,77715.39963416873,26.473182795814385,121.0682594047774,93.70000672696756,131.56087536327192,1,108990,36.0,36.0,108000.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_108990.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_108990.vtk,0
68,68362,40960.15659450768,21.38410113232555,170.40192317328868,133.52091719395682,27.08290364997698,1,108990,36.0,36.0,108000.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_108990.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_108990.vtk,0
84,45350,25234.006931571934,18.19557857190338,208.34510198678012,25.214746633484793,218.5660004079735,1,108990,36.0,36.0,108000.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_108990.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_108990.vtk,0
96,64322,38087.01010354081,20.871937098927965,235.34674925071297,229.82171091288356,66.42409288452505,1,112623,37.0,37.0,111600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_112623.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_112623.vtk,0
88,113287,73255.90915861004,25.95681196963244,219.65298955184207,87.32463716505323,149.69448788691426,1,112623,37.0,37.0,111600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_112623.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_112623.vtk,0
11,24585,11963.989173008951,14.188259859146566,19.31184054498502,121.1268872148539,209.32300562499,1,112623,37.0,37.0,111600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_112623.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_112623.vtk,0
27,67450,40260.5742882482,21.261657540533875,57.21807960374126,171.16046248631798,27.145729707673922,1,112623,37.0,37.0,111600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_112623.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_112623.vtk,0
37,74854,45398.071840127224,22.13007739727061,90.57994203015772,48.004286371700296,172.11062495050396,1,112623,37.0,37.0,111600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_112623.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_112623.vtk,0
48,122095,79670.16275389394,26.69330599852879,121.02598698335169,93.6402729381243,131.5936349595033,1,112623,37.0,37.0,111600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_112623.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_112623.vtk,0
68,67700,40490.41685533021,21.30204083508805,170.49970936480744,133.73077764949272,27.052713385401006,1,112623,37.0,37.0,111600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_112623.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_112623.vtk,0
84,43224,23804.897365715373,17.845384153643984,208.28669499834913,25.25443528042866,218.58008793374046,1,112623,37.0,37.0,111600.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_112623.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_112623.vtk,0
96,64147,37953.056282350575,20.847439158690232,235.4142328439641,229.73187826980862,66.40659650985735,1,116256,38.0,38.0,115200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_116256.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_116256.vtk,0
88,116099,75338.76844587791,26.2005235152302,219.74633052619527,87.29171285093516,149.77100817000564,1,116256,38.0,38.0,115200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_116256.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_116256.vtk,0
11,19685,9059.64614776927,12.932253486262924,19.341822135404495,121.21563639253738,209.3201718944692,1,116256,38.0,38.0,115200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_116256.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_116256.vtk,0
27,68153,40733.48483664233,21.34458190896045,57.12942487288673,171.14543957531023,27.10022090381685,1,116256,38.0,38.0,115200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_116256.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_116256.vtk,0
37,75367,45759.57686771928,22.188662797697837,90.52244396299236,47.990552848910454,172.11124763834422,1,116256,38.0,38.0,115200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_116256.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_116256.vtk,0
48,124851,81732.89762874073,26.92171746934673,120.98502493173837,93.59697879882235,131.63687165139376,1,116256,38.0,38.0,115200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_116256.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_116256.vtk,0
