snapshot_id,replicate,step,age_h,particle_id,equivalent_radius_nm,per_particle_number_density_weight_m-3
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,3,13.57826623492122,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,4,12.53407760694352,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,5,12.4593067949932,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,9,7.565985536564574,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,10,13.93066712135984,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,11,14.20724256690963,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,14,9.105416688560549,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,16,11.16277858858601,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,17,9.713935940557745,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,21,12.52471307815703,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,23,11.6803736185101,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,24,10.49256488307288,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,27,13.70840353870387,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,28,12.60846700450012,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,29,7.482497943364701,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,30,8.992125353694528,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,31,12.85677061502708,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,34,5.239024792933612,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,35,10.86309693322522,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,36,5.621878345585928,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,37,13.57883474800593,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,38,12.2299093507947,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,43,12.63589129561242,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,45,8.761705518401239,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,46,13.82131475231989,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,48,14.22786520322305,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,50,9.920409406893004,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,51,13.05955742627514,6.717298979454201e+19
