CV48,CV6,J_abs,J_delta,J_relative,M6_48h_nm6_per_nm3,M6_6h_nm6_per_nm3,N48_equivalent,N6_equivalent,PF_coarsening_compatible,R48_nm,R48_over_R6,R6_nm,Sv48_nm_inv,Sv6_nm_inv,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,kappa48_W_mK,kappa6_W_mK,mathematical_combination,matrix_xAg,refinement_reason,relative_change,scan_grid
0.0,0.15,0.34207057383301503,0.0324017258178548,0.04484598182311478,62.50356105623784,47.2411894012942,7.773063865551719,12.564523533284614,True,22.2,1.2,18.5,0.0032337223448923873,0.0037115673042326276,356237.61016735336,False,-4.793874648800767e-06,1.2960311471861947,1.2960359410608435,True,0.0062,one_dimensional_extrema_neighborhood,-3.6988747741647035e-06,local_refine
0.0,0.0,0.3420710365749591,0.032371641443348996,0.044818670427838235,77.01524639757999,44.009571283194326,6.308415471482727,11.03951158233787,True,23.8,1.2050632911392405,19.75,0.0030163292460760925,0.0036348676484359997,356237.61016735336,False,7.879101298535751e-05,1.2960908521234695,1.2960120611104842,True,0.0062,minimum_J_abs,6.079496892787067e-05,local_refine
0.0,0.0,0.34207115042358865,0.03236926920718204,0.04481651662113589,77.99011143642852,45.01995610989246,6.229561196493101,10.791751345305972,True,23.9,1.2010050251256281,19.9,0.003003708621615522,0.0036074691485734165,356237.61016735336,False,8.53835643639389e-05,1.2960956055495036,1.2960102219851397,True,0.0062,minimum_J_abs,6.588186027819611e-05,local_refine
0.0,0.0,0.34207144562330705,0.03237640030017215,0.04482299100697583,75.08995549921916,42.359387536447294,6.470161936899804,11.469574990821409,True,23.6,1.2102564102564104,19.5,0.0030418913583309735,0.0036814685157236407,356237.61016735336,False,6.556666337553807e-05,1.2960816840072251,1.2960161173438496,True,0.0062,minimum_J_abs,5.059093208648917e-05,local_refine
0.0,0.0,0.34207152701348986,0.03237413298851035,0.04482093252840051,76.0485391773598,43.01441809789528,6.388606239778861,11.294914435639443,True,23.7,1.2091836734693877,19.6,0.0030290563736966665,0.0036626855130923973,356237.61016735336,False,7.1867156605121e-05,1.296086211118322,1.2960143439617169,True,0.0062,minimum_J_abs,5.545243919556795e-05,local_refine
0.0,0.0,0.3420718471870035,0.03236947227693094,0.04481670100274217,77.99011143642852,44.681461622112195,6.229561196493101,10.873506691063813,True,23.9,1.2040302267002518,19.85,0.003003708621615522,0.003616555972625238,356237.61016735336,False,8.481921491187983e-05,1.2960956055495036,1.2960107863345918,True,0.0062,minimum_J_abs,6.544638038990982e-05,local_refine
0.0,0.15,0.3420718752729764,0.03240210528743245,0.04484632628027614,62.50356105623784,46.85918703207494,7.773063865551719,12.666951212077695,True,22.2,1.2032520325203253,18.45,0.0032337223448923873,0.0037216257522115787,356237.61016735336,False,-5.847925650614982e-06,1.2960311471861947,1.2960369951118453,True,0.0062,one_dimensional_extrema_neighborhood,-4.512159508309651e-06,local_refine
0.0,0.0,0.3420719145935748,0.03237189734780307,0.0448189027773658,77.01524639757999,43.676166862919544,6.308415471482727,11.123782300754574,True,23.8,1.2081218274111676,19.7,0.0030163292460760925,0.0036440932008431973,356237.61016735336,False,7.807985739183287e-05,1.2960908521234695,1.2960127722660777,True,0.0062,minimum_J_abs,6.02462098080332e-05,local_refine
0.0,0.15,0.3420719316469961,0.03240345050797238,0.044847547377956196,61.66271732342683,46.47924953548577,7.87905874089604,12.770495261971604,True,22.1,1.2010869565217392,18.4,0.0032483545726973294,0.003731738865668675,356237.61016735336,False,-9.584489194303103e-06,1.2960285224181034,1.2960381069072977,True,0.0062,one_dimensional_extrema_neighborhood,-7.395221747896227e-06,local_refine
0.0,0.15,0.3420719599721621,0.03240073080825152,0.04484507861242,63.352014182895495,47.2411894012942,7.668961724120237,12.564523533284614,True,22.3,1.2054054054054055,18.5,0.0032192213478300894,0.0037115673042326276,356237.61016735336,False,-2.030011473808102e-06,1.2960339110493697,1.2960359410608435,True,0.0062,one_dimensional_extrema_neighborhood,-1.5663234401867575e-06,local_refine
0.0,0.0,0.342072375235696,0.03236716466650738,0.04481460584823139,78.9731685704543,45.702065144938835,6.152015687215487,10.63068310750836,True,24.0,1.2,20.0,0.002991193169025458,0.003589431802830549,356237.61016735336,False,9.123238011055079e-05,1.296100469946223,1.2960092375661125,True,0.0062,registered_coarse_grid,7.039485326654302e-05,coarse
0.0,0.0,0.342072375235696,0.03236716466650738,0.04481460584823139,78.9731685704543,45.702065144938835,6.152015687215487,10.63068310750836,True,24.0,1.2,20.0,0.002991193169025458,0.003589431802830549,356237.61016735336,False,9.123238011055079e-05,1.296100469946223,1.2960092375661125,True,0.0062,minimum_J_abs,7.039485326654302e-05,local_refine
