step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
424,4.2400000000e-02,1.0000000000e-04,-9.1754280655e-02,1.3400635486e-01,1.5267551008e+00,2.5892859707e-01,-2.1550927762e-01,2.1550927762e-01,1.4930181864e+00,3.3594917412e-01,1.2375499696e-01,1.2380800319e-01,1.9245008826e-01,1.3196804474e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1982718558e-05,3.2105575487e-05,3.6578378086e-04,6.2034756693e-05,2.1982718558e-05,2.2415501862e-05,5.0823866837e-05,2.4488587546e-05,-1.0534419876e+01,1.0534449203e+01,2.8951412279e+03,1.3934986633e+02,-1.0534519032e+01,1.0534519032e+01,2.8951461902e+03,1.3934606480e+02,9.9156543898e-05,3.6538659184e-03,3.7754975349e-01,2.8779151370e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0033292235e-06,5.0033431523e-06,1.3750491135e-03,6.6184305040e-05,5.5705320246e-06,6.2720483038e-06,1.2561090969e-03,6.4945253693e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8962708730e+03,1.9391231912e+03,1.9618060813e+00,nan,3.7591855776e+00,3.8441364244e+00,3.8891032034e-03,nan,2.4714945460e+01,2.7980851566e-01,2.6520620501e+00,4.1909914012e+00,1.3894510773e-01,9.1350125942e-01,-1.6701256593e-01,-1.2892852273e-01,-8.7808281149e-03,5.5473749663e-01,3.2460888784e-01,391144,42,42,40,1.2561090969e-03,5.1493725203e-01,4.6108653496e-01,2.4841569669e-02,-3.6700815042e+00,-2.8859108016e+03,-2.9277861992e-02,-2.8859400795e+03,-1.0258072199e-05,442416,48,0,48,5.0823866837e-05,6.9487143191e-04,1.1067893595e-01,2.5098902860e-02,-3.6595118926e+00,-1.6777240313e-01,1.5328210193e-01,-1.4490301196e-02,-1.0564419262e-05,2.4823563683e-02,7.3129480542e-02,1.3899749854e-06,6.6054998732e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
425,4.2500000000e-02,1.0000000000e-04,-9.1746824535e-02,1.3400357851e-01,1.5267683833e+00,2.5889937215e-01,-2.1551769170e-01,2.1551769170e-01,1.4930797653e+00,3.3592786615e-01,1.2377086717e-01,1.2382371631e-01,1.9245008970e-01,1.3198098759e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1980932202e-05,3.2104910322e-05,3.6578696311e-04,6.2027754914e-05,2.1980932202e-05,2.2411873026e-05,5.0789157674e-05,2.4481097947e-05,-1.0528206009e+01,1.0528235402e+01,2.8953042698e+03,1.3928731410e+02,-1.0528304737e+01,1.0528304737e+01,2.8953279992e+03,1.3928350995e+02,9.8728227666e-05,3.6561675703e-03,3.7754846971e-01,2.8779968005e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0003779434e-06,5.0003919037e-06,1.3751265504e-03,6.6154595822e-05,5.5689586393e-06,6.2698892537e-06,1.2560053858e-03,6.4909539062e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8963611649e+03,1.9391649840e+03,1.9617993959e+00,nan,3.7593645729e+00,3.8442192748e+00,3.8890899502e-03,nan,2.4729793588e+01,2.7975748597e-01,2.6514145405e+00,4.1909914012e+00,1.3884900993e-01,9.1337439848e-01,-1.7134714316e-01,-1.3293512637e-01,-8.6790503082e-03,5.5458861380e-01,3.2457030632e-01,502904,54,54,56,1.2560053858e-03,5.1619336113e-01,4.6107536528e-01,2.4831311596e-02,-3.6705050486e+00,-2.8845199289e+03,-3.1734938140e-02,-2.8845516638e+03,-1.0241287711e-05,446976,48,48,0,5.0789157674e-05,6.8464234608e-04,1.1072975982e-01,2.5088338441e-02,-3.6599437291e+00,-1.6787185805e-01,1.5332370703e-01,-1.4548151020e-02,-1.0566299581e-05,2.4813331254e-02,7.3137581612e-02,1.3879592761e-06,6.6365421711e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
426,4.2600000000e-02,1.0000000000e-04,-9.1739344548e-02,1.3400079119e-01,1.5267813987e+00,2.5887013569e-01,-2.1552607966e-01,2.1552607966e-01,1.4931408811e+00,3.3590653817e-01,1.2378673512e-01,1.2383942780e-01,1.9245008519e-01,1.3199393146e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1979140128e-05,3.2104242529e-05,3.6579008138e-04,6.2020750371e-05,2.1979140128e-05,2.2408245918e-05,5.0754586025e-05,2.4473631079e-05,-1.0521991213e+01,1.0522020675e+01,2.8954338781e+03,1.3922482338e+02,-1.0522089526e+01,1.0522089526e+01,2.8954553253e+03,1.3922101668e+02,9.8312637645e-05,3.6584440296e-03,3.7754951250e-01,2.8780755189e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9974262226e-06,4.9974402152e-06,1.3751881079e-03,6.6124915816e-05,5.5663410675e-06,6.2700913769e-06,1.2558776539e-03,6.4873774326e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8964298887e+03,1.9391708860e+03,1.9618048604e+00,nan,3.7595008118e+00,3.8442309750e+00,3.8891007830e-03,nan,2.4744121709e+01,2.7981178892e-01,2.6507621250e+00,4.1909914012e+00,1.3875331401e-01,9.1324062991e-01,-1.7563809393e-01,-1.3680290064e-01,-8.5825801580e-03,5.5445049952e-01,3.2464567007e-01,390954,42,40,42,1.2558776539e-03,5.1744936651e-01,4.6106424581e-01,2.4821070309e-02,-3.6709280701e+00,-2.8830568311e+03,-3.4190608587e-02,-2.8830910217e+03,-1.0225741221e-05,4656,0,48,48,5.0754586025e-05,6.7433288343e-04,1.1078054898e-01,2.5077772141e-02,-3.6603758198e+00,-1.6797117388e-01,1.5336525960e-01,-1.4605914279e-02,-1.0568687581e-05,2.4803115057e-02,7.3145595124e-02,1.3860644453e-06,6.6674499002e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
427,4.2700000000e-02,1.0000000000e-04,-9.1731838217e-02,1.3399798642e-01,1.5267941510e+00,2.5884088229e-01,-2.1553443903e-01,2.1553443903e-01,1.4932015386e+00,3.3588518493e-01,1.2380260081e-01,1.2385513766e-01,1.9245008932e-01,1.3200687633e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1977341743e-05,3.2103570555e-05,3.6579313659e-04,6.2013741768e-05,2.1977341743e-05,2.2404620648e-05,5.0720150438e-05,2.4466186107e-05,-1.0515776051e+01,1.0515805573e+01,2.8955004652e+03,1.3916238648e+02,-1.0515873957e+01,1.0515873957e+01,2.8955196298e+03,1.3915857731e+02,9.7905927695e-05,3.6608106976e-03,3.7754912597e-01,2.8781518159e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9944743273e-06,4.9944883489e-06,1.3752197335e-03,6.6095261373e-05,5.5632095665e-06,6.2694866509e-06,1.2557416067e-03,6.4838218852e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8964576616e+03,1.9391351769e+03,1.9618028098e+00,nan,3.7595558690e+00,3.8441601849e+00,3.8890967179e-03,nan,2.4758239001e+01,2.7983007387e-01,2.6501154927e+00,4.1909914012e+00,1.3865801560e-01,9.1312070074e-01,-1.7978074733e-01,-1.4044570680e-01,-8.4850435725e-03,5.5430577169e-01,3.2469294877e-01,503082,54,56,42,1.2557416067e-03,5.1870524417e-01,4.6105317640e-01,2.4810844567e-02,-3.6713506192e+00,-2.8815215528e+03,-3.6644733426e-02,-2.8815581975e+03,-1.0211485659e-05,442416,48,0,48,5.0720150438e-05,6.6389736046e-04,1.1083130356e-01,2.5067203454e-02,-3.6608081856e+00,-1.6807034912e-01,1.5340675981e-01,-1.4663589312e-02,-1.0571534856e-05,2.4792913745e-02,7.3153522070e-02,1.3850003288e-06,6.6982463721e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
428,4.2800000000e-02,1.0000000000e-04,-9.1724303035e-02,1.3399516590e-01,1.5268066434e+00,2.5881160633e-01,-2.1554276729e-01,2.1554276729e-01,1.4932617424e+00,3.3586380101e-01,1.2381846426e-01,1.2387084588e-01,1.9245008816e-01,1.3201982219e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1975536445e-05,3.2102894809e-05,3.6579612957e-04,6.2006727762e-05,2.1975536445e-05,2.2400995987e-05,5.0685849509e-05,2.4458762202e-05,-1.0509559836e+01,1.0509589417e+01,2.8955039745e+03,1.3910000302e+02,-1.0509657342e+01,1.0509657342e+01,2.8955208559e+03,1.3909619144e+02,9.7505981916e-05,3.6631562648e-03,3.7754921600e-01,2.8782254061e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9915219321e-06,4.9915359819e-06,1.3752214002e-03,6.6065632309e-05,5.5596655152e-06,6.2687040967e-06,1.2555940033e-03,6.4802764892e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8964444430e+03,1.9390578179e+03,1.9618032895e+00,nan,3.7595296643e+00,3.8440068278e+00,3.8890976688e-03,nan,2.4772081665e+01,2.7984041872e-01,2.6494703353e+00,4.1909914012e+00,1.3856311047e-01,9.1301226340e-01,-1.8377023462e-01,-1.4385661405e-01,-8.3862971637e-03,5.5415908675e-01,3.2473128432e-01,501558,54,40,54,1.2555940033e-03,5.1996098577e-01,4.6104215684e-01,2.4800633082e-02,-3.6717727487e+00,-2.8799141291e+03,-3.9097203566e-02,-2.8799532263e+03,-1.0198561294e-05,4656,0,48,48,5.0685849509e-05,6.5328398229e-04,1.1088202371e-01,2.5056631919e-02,-3.6612408455e+00,-1.6816938244e-01,1.5344820783e-01,-1.4721174608e-02,-1.0574795339e-05,2.4782725830e-02,7.3161363259e-02,1.3846451939e-06,6.7289393513e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
429,4.2900000000e-02,1.0000000000e-04,-9.1716736478e-02,1.3399232713e-01,1.5268188790e+00,2.5878230207e-01,-2.1555106192e-01,2.1555106192e-01,1.4933214963e+00,3.3584238088e-01,1.2383432544e-01,1.2388655246e-01,1.9245008954e-01,1.3203276904e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1973723631e-05,3.2102214689e-05,3.6579906101e-04,6.1999706974e-05,2.1973723631e-05,2.2397371426e-05,5.0651681876e-05,2.4451358543e-05,-1.0503342110e+01,1.0503371752e+01,2.8954443514e+03,1.3903767155e+02,-1.0503439222e+01,1.0503439222e+01,2.8954589494e+03,1.3903385763e+02,9.7111123558e-05,3.6654690662e-03,3.7754224224e-01,2.8782961329e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9885688196e-06,4.9885828980e-06,1.3751930822e-03,6.6036027936e-05,5.5555877859e-06,6.2680238367e-06,1.2554415535e-03,6.4767378628e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8963901948e+03,1.9389387727e+03,1.9617670386e+00,nan,3.7594221222e+00,3.8437708314e+00,3.8890258047e-03,nan,2.4785782170e+01,2.7985533291e-01,2.6488253613e+00,4.1909914012e+00,1.3846859458e-01,9.1292020718e-01,-1.8760229061e-01,-1.4703101202e-01,-8.2863523463e-03,5.5402067212e-01,3.2477355528e-01,373866,40,54,42,1.2554415535e-03,5.2121657978e-01,4.6103118697e-01,2.4790434520e-02,-3.6721945129e+00,-2.8782346007e+03,-4.1547903695e-02,-2.8782761486e+03,-1.0187001060e-05,446976,48,48,0,5.0651681876e-05,6.4240230133e-04,1.1093270956e-01,2.5046057124e-02,-3.6616738169e+00,-1.6826827263e-01,1.5348960382e-01,-1.4778668801e-02,-1.0578423563e-05,2.4772549807e-02,7.3169119302e-02,1.3849090900e-06,6.7595416569e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
430,4.3000000000e-02,1.0000000000e-04,-9.1709136019e-02,1.3398946904e-01,1.5268308602e+00,2.5875296362e-01,-2.1555932039e-01,2.1555932039e-01,1.4933808037e+00,3.3582091892e-01,1.2385018437e-01,1.2390225740e-01,1.9245008973e-01,1.3204571684e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1971902694e-05,3.2101529941e-05,3.6580193147e-04,6.1992677996e-05,2.1971902694e-05,2.2393746462e-05,5.0617646218e-05,2.4443974319e-05,-1.0497122606e+01,1.0497152305e+01,2.8953215524e+03,1.3897539023e+02,-1.0497219325e+01,1.0497219325e+01,2.8953338666e+03,1.3897157404e+02,9.6719222035e-05,3.6677470471e-03,3.7752828994e-01,2.8783639329e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9856148620e-06,4.9856289676e-06,1.3751347587e-03,6.6006447386e-05,5.5516207704e-06,6.2669726908e-06,1.2552783669e-03,6.4732022343e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8962948863e+03,1.9387780126e+03,1.9616945384e+00,nan,3.7592331817e+00,3.8434521391e+00,3.8888820797e-03,nan,2.4799224395e+01,2.7985369494e-01,2.6481791176e+00,4.1909914012e+00,1.3837446405e-01,9.1284025724e-01,-1.9125552642e-01,-1.4994895383e-01,-8.1853071293e-03,5.5388035658e-01,3.2480754494e-01,521322,56,54,42,1.2552783669e-03,5.2247202133e-01,4.6102026657e-01,2.4780247519e-02,-3.6726159679e+00,-2.8764830046e+03,-4.3996731701e-02,-2.8765270013e+03,-1.0176830445e-05,4656,0,48,48,5.0617646218e-05,6.3125683716e-04,1.1098336124e-01,2.5035478700e-02,-3.6621071151e+00,-1.6836701862e-01,1.5353094795e-01,-1.4836070671e-02,-1.0582372906e-05,2.4762384203e-02,7.3176790614e-02,1.3857531536e-06,6.7900630776e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
431,4.3100000000e-02,1.0000000000e-04,-9.1701499134e-02,1.3398658595e-01,1.5268425887e+00,2.5872358501e-01,-2.1556754018e-01,2.1556754018e-01,1.4934396673e+00,3.3579940944e-01,1.2386604104e-01,1.2391796069e-01,1.9245008917e-01,1.3205866560e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1970073030e-05,3.2100839203e-05,3.6580474142e-04,6.1985639394e-05,2.1970073030e-05,2.2390120598e-05,5.0583741262e-05,2.4436608731e-05,-1.0490901063e+01,1.0490930812e+01,2.8951355323e+03,1.3891315674e+02,-1.0490997393e+01,1.0490997393e+01,2.8951455628e+03,1.3890933835e+02,9.6330688974e-05,3.6699906892e-03,3.7750744561e-01,2.8784287633e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9826599363e-06,4.9826740659e-06,1.3750464084e-03,6.5976889554e-05,5.5485587809e-06,6.2651506489e-06,1.2550939123e-03,6.4696407672e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8961584867e+03,1.9385755088e+03,1.9615862338e+00,nan,3.7589627818e+00,3.8430506935e+00,3.8886673755e-03,nan,2.4812200146e+01,2.7981763749e-01,2.6475198905e+00,4.1909914012e+00,1.3828071519e-01,9.1276476536e-01,-1.9470090225e-01,-1.5258715061e-01,-8.0808518243e-03,5.5374019198e-01,3.2479984523e-01,392296,42,54,40,1.2550939123e-03,5.2372729970e-01,4.6100939544e-01,2.4770070689e-02,-3.6730371708e+00,-2.8746593868e+03,-4.6443574087e-02,-2.8747058303e+03,-1.0168064883e-05,4656,0,48,48,5.0583741262e-05,6.1985388010e-04,1.1103397889e-01,2.5024896327e-02,-3.6625407536e+00,-1.6846561950e-01,1.5357224036e-01,-1.4893379144e-02,-1.0586599539e-05,2.4752227571e-02,7.3184377413e-02,1.3871286110e-06,6.8205007201e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
432,4.3200000000e-02,1.0000000000e-04,-9.1693823313e-02,1.3398367413e-01,1.5268540658e+00,2.5869416018e-01,-2.1557571876e-01,2.1557571876e-01,1.4934980894e+00,3.3577784673e-01,1.2388189545e-01,1.2393366233e-01,1.9245008928e-01,1.3207161529e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1968234038e-05,3.2100141582e-05,3.6580749115e-04,6.1978589720e-05,2.1968234038e-05,2.2386493346e-05,5.0549965777e-05,2.4429260994e-05,-1.0484677302e+01,1.0484707107e+01,2.8948862521e+03,1.3885096867e+02,-1.0484773251e+01,1.0484773251e+01,2.8948939987e+03,1.3884714814e+02,9.5949062760e-05,3.6722035810e-03,3.7747979649e-01,2.8784906143e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9797039572e-06,4.9797181133e-06,1.3749280126e-03,6.5947353289e-05,5.5455330165e-06,6.2647580633e-06,1.2548862888e-03,6.4660733671e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8959809695e+03,1.9383312368e+03,1.9614425636e+00,nan,3.7586108701e+00,3.8425664463e+00,3.8883825625e-03,nan,2.4824671382e+01,2.7984543923e-01,2.6468559031e+00,4.1909914012e+00,1.3818734444e-01,9.1269235720e-01,-1.9797632202e-01,-1.5496680980e-01,-7.9963340940e-03,5.5358781113e-01,3.2482816795e-01,502904,54,54,56,1.2548862888e-03,5.2498239361e-01,4.6099857339e-01,2.4759902624e-02,-3.6734581794e+00,-2.8727638094e+03,-4.8888296980e-02,-2.8728126977e+03,-1.0160687318e-05,4656,0,48,48,5.0549965777e-05,6.0819412128e-04,1.1108456263e-01,2.5014309728e-02,-3.6629747440e+00,-1.6856407450e-01,1.5361348121e-01,-1.4950593289e-02,-1.0591066342e-05,2.4742078510e-02,7.3191879747e-02,1.3887553453e-06,6.8507319740e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
433,4.3300000000e-02,1.0000000000e-04,-9.1686106079e-02,1.3398073218e-01,1.5268652926e+00,2.5866468307e-01,-2.1558385368e-01,2.1558385368e-01,1.4935560718e+00,3.3575622507e-01,1.2389774760e-01,1.2394936231e-01,1.9245008959e-01,1.3208456590e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1966385124e-05,3.2099436741e-05,3.6581018087e-04,6.1971527522e-05,2.1966385124e-05,2.2382864224e-05,5.0516318564e-05,2.4421930338e-05,-1.0478451434e+01,1.0478481296e+01,2.8945736791e+03,1.3878881949e+02,-1.0478547008e+01,1.0478547008e+01,2.8945791423e+03,1.3878499689e+02,9.5574620798e-05,3.6743859368e-03,3.7747246717e-01,2.8785497568e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9767469774e-06,4.9767611603e-06,1.3747795559e-03,6.5917835500e-05,5.5426746434e-06,6.2642058160e-06,1.2546355756e-03,6.4625103620e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8957623133e+03,1.9380451775e+03,1.9614044762e+00,nan,3.7581774039e+00,3.8419993597e+00,3.8883070575e-03,nan,2.4836243244e+01,2.7986614015e-01,2.6461914650e+00,4.1909914012e+00,1.3809434839e-01,9.1260854896e-01,-2.0104639484e-01,-1.5706749304e-01,-7.9103545619e-03,5.5343658199e-01,3.2485781319e-01,373866,40,54,42,1.2546355756e-03,5.2623727990e-01,4.6098780020e-01,2.4749741937e-02,-3.6738790508e+00,-2.8707963458e+03,-5.1330763012e-02,-2.8708476766e+03,-1.0154712852e-05,442416,48,0,48,5.0516318564e-05,5.9630098303e-04,1.1113511260e-01,2.5003718661e-02,-3.6634090967e+00,-1.6866238297e-01,1.5365467068e-01,-1.5007712295e-02,-1.0595725341e-05,2.4731935655e-02,7.3199297415e-02,1.3908703844e-06,6.8807584987e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
434,4.3400000000e-02,1.0000000000e-04,-9.1678344988e-02,1.3397775751e-01,1.5268762690e+00,2.5863514761e-01,-2.1559194247e-01,2.1559194247e-01,1.4936136157e+00,3.3573453876e-01,1.2391359749e-01,1.2396506063e-01,1.9245008779e-01,1.3209751743e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1964525702e-05,3.2098724063e-05,3.6581281064e-04,6.1964451343e-05,2.1964525702e-05,2.2379232763e-05,5.0482798476e-05,2.4414616009e-05,-1.0472223177e+01,1.0472253098e+01,2.8941978148e+03,1.3872670608e+02,-1.0472318385e+01,1.0472318385e+01,2.8942009949e+03,1.3872288147e+02,9.5208024584e-05,3.6765385231e-03,3.7750399045e-01,2.8786061685e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9737888628e-06,4.9738030737e-06,1.3746010389e-03,6.5888334694e-05,5.5413211955e-06,6.2626897969e-06,1.2543579498e-03,6.4589313000e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.8955025195e+03,1.9377173350e+03,1.9615682943e+00,nan,3.7576623861e+00,3.8413494416e+00,3.8886318122e-03,nan,2.4847234854e+01,2.7984381159e-01,2.6455182820e+00,4.1909914012e+00,1.3800172385e-01,9.1252509952e-01,-2.0387634011e-01,-1.5886225573e-01,-7.8181022679e-03,5.5328918749e-01,3.2486272011e-01,373878,40,54,54,1.2543579498e-03,5.2749191547e-01,4.6097707565e-01,2.4739587224e-02,-3.6742998431e+00,-2.8687571013e+03,-5.3770796315e-02,-2.8688108721e+03,-1.0150169496e-05,4656,0,48,48,5.0482798476e-05,5.8416860823e-04,1.1118562892e-01,2.4993122936e-02,-3.6638438199e+00,-1.6876054440e-01,1.5369580890e-01,-1.5064735504e-02,-1.0600536835e-05,2.4721797701e-02,7.3206630027e-02,1.3934586945e-06,6.9104328880e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
