points_per_cell,radius_probe_m,probe_kind,number_cdf_eulerian,number_cdf_cohort,number_cdf_absolute_error,M3_cdf_eulerian,M3_cdf_cohort,M3_cdf_absolute_error
2,1.0425048596260143e-09,canonical_cell_edge,2.9945443738967644e-55,2.9945443738967644e-55,0.0,3.791263119531819e-58,3.7912631195318224e-58,3.5373746401666845e-73
2,1.0429413740773341e-09,independent_subcell_probe,3.1487634670032858e-55,3.302982560109807e-55,1.5421909310652134e-56,3.9918655952427665e-58,4.192642064023008e-58,2.0077646878024158e-59
2,1.043377888528654e-09,independent_subcell_probe,3.302982560109807e-55,3.302982560109807e-55,0.0,4.192720110651679e-58,4.192642064023008e-58,7.804662867060107e-63
2,1.0438144029799739e-09,independent_subcell_probe,3.457201653216329e-55,3.302982560109807e-55,1.542190931065217e-56,4.393826876780968e-58,4.192642064023008e-58,2.0118481275795973e-59
2,1.0442509174312937e-09,canonical_cell_edge,3.6114207463228505e-55,3.6114207463228505e-55,0.0,4.595186104741328e-58,4.5951861047413335e-58,5.659799424266695e-73
2,1.044688162986606e-09,independent_subcell_probe,3.797254043217673e-55,3.983087340112408e-55,1.8583329689473522e-56,4.8381277719712345e-58,5.081280155276163e-58,2.4315238330492833e-59
2,1.045125408541918e-09,independent_subcell_probe,3.983087340112408e-55,3.983087340112408e-55,0.0,5.081374674439125e-58,5.081280155276163e-58,9.451916296215877e-63
2,1.0455626540972302e-09,independent_subcell_probe,4.168920637007144e-55,3.983087340112408e-55,1.8583329689473594e-56,5.324927067705904e-58,5.081280155276163e-58,2.436469124297409e-59
2,1.0459998996525424e-09,canonical_cell_edge,4.354753933901967e-55,4.354753933901966e-55,7.24454326306137e-71,5.568785207439471e-58,5.568785207439469e-58,1.4149498560666738e-73
2,1.0464378775363495e-09,independent_subcell_probe,4.578650208056747e-55,4.802546482211476e-55,2.238962741547291e-56,5.862960148048969e-58,6.15739024204395e-58,2.9443009399498115e-59
2,1.0468758554201563e-09,independent_subcell_probe,4.802546482211423e-55,4.802546482211476e-55,5.360962014665414e-69,6.157504694082794e-58,6.15739024204395e-58,1.1445203884361908e-62
2,1.0473138333039633e-09,independent_subcell_probe,5.026442756366205e-55,4.802546482211476e-55,2.2389627415472836e-56,6.452419154996529e-58,6.15739024204395e-58,2.9502891295257877e-59
2,1.0477518111877704e-09,canonical_cell_edge,5.250339030520985e-55,5.250339030520985e-55,0.0,6.747703840374817e-58,6.74770384037482e-58,2.8298997121333476e-73
2,1.0481905226266255e-09,independent_subcell_probe,5.5200559240812396e-55,5.789772817641495e-55,2.697168935602551e-56,7.103865600654823e-58,7.46033627874666e-58,3.56470678091837e-59
2,1.0486292340654806e-09,independent_subcell_probe,5.789772817641495e-55,5.789772817641495e-55,0.0,7.460474847448544e-58,7.46033627874666e-58,1.3856870188462463e-62
2,1.0490679455043358e-09,independent_subcell_probe,6.05948971120175e-55,5.789772817641495e-55,2.697168935602551e-56,7.81753195541784e-58,7.46033627874666e-58,3.5719567667118102e-59
2,1.0495066569431909e-09,canonical_cell_edge,6.329206604762004e-55,6.329206604762005e-55,7.24454326306137e-71,8.175037299381436e-58,8.175037299381422e-58,1.4149498560666738e-72
2,1.049946103165702e-09,independent_subcell_probe,6.654074937351762e-55,6.978943269941597e-55,3.2486833258983564e-56,8.606185771630942e-58,9.037708201608395e-58,4.315224299774523e-59
2,1.050385549388213e-09,independent_subcell_probe,6.97894326994152e-55,6.978943269941597e-55,7.679215858845052e-69,9.037875944726112e-58,9.037708201608395e-58,1.6774311771696805e-62
2,1.0508249956107243e-09,independent_subcell_probe,7.30381160253143e-55,6.978943269941597e-55,3.2486833258983274e-56,9.470108272210761e-58,9.037708201608395e-58,4.324000706023666e-59
2,1.0512644418332354e-09,canonical_cell_edge,7.628679935121189e-55,7.628679935121189e-55,0.0,9.902883207818005e-58,9.902883207818007e-58,2.8298997121333476e-73
2,1.0517046240700679e-09,independent_subcell_probe,8.019921112779335e-55,8.411162290437483e-55,3.9124117765814787e-56,1.0424731614457775e-57,1.0947032647644982e-57,5.223010331872075e-59
2,1.0521448063069003e-09,independent_subcell_probe,8.411162290437482e-55,8.411162290437483e-55,1.448908652612274e-70,1.0947235678582994e-57,1.0947032647644982e-57,2.030309380116014e-62
2,1.0525849885437328e-09,independent_subcell_probe,8.802403468095628e-55,8.411162290437483e-55,3.9124117765814497e-56,1.1470395949148563e-57,1.0947032647644982e-57,5.233633015035801e-59
2,1.0530251707805653e-09,canonical_cell_edge,9.193644645753776e-55,9.193644645753776e-55,0.0,1.1994212975338928e-57,1.1994212975338924e-57,4.2448495682000214e-73
2,1.0534660902644458e-09,independent_subcell_probe,9.664751782507538e-55,1.0135858919261523e-54,4.711071367539852e-56,1.2625751458661928e-57,1.3257837708500636e-57,6.320862498387079e-59
2,1.0539070097483264e-09,independent_subcell_probe,1.0135858919261522e-54,1.0135858919261523e-54,1.448908652612274e-70,1.3258083415585386e-57,1.3257837708500636e-57,2.457070847495522e-62
2,1.054347929232207e-09,independent_subcell_probe,1.0606966056015507e-54,1.0135858919261523e-54,4.711071367539838e-56,1.389120951045151e-57,1.3257837708500636e-57,6.333718019508752e-59
2,1.0547888487160876e-09,canonical_cell_edge,1.1078073192769268e-54,1.107807319276927e-54,2.897817305224548e-70,1.452513040788065e-57,1.4525130407880643e-57,8.489699136400043e-73
2,1.0552305066818075e-09,independent_subcell_probe,1.1645268667237266e-54,1.2212464141705534e-54,5.671954744682681e-56,1.5289306111663105e-57,1.6054144625193098e-57,7.648385135299926e-59
2,1.0556721646475275e-09,independent_subcell_probe,1.2212464141705533e-54,1.2212464141705534e-54,1.448908652612274e-70,1.605444193626652e-57,1.6054144625193098e-57,2.973110734209974e-62
2,1.0561138226132476e-09,independent_subcell_probe,1.2779659616173797e-54,1.2212464141705534e-54,5.671954744682623e-56,1.682053868555991e-57,1.6054144625193098e-57,7.663940603668122e-59
2,1.0565554805789675e-09,canonical_cell_edge,1.3346855090641794e-54,1.33468550906418e-54,5.795634610449096e-70,1.7587597163748582e-57,1.7587597163748574e-57,8.489699136400043e-73
2,1.0569978782633865e-09,independent_subcell_probe,1.4029639787071757e-54,1.4712424483501566e-54,6.827846964298092e-56,1.8512134765953973e-57,1.9437474268208182e-57,9.253395022542088e-59
2,1.0574402759478052e-09,independent_subcell_probe,1.47124244835014e-54,1.4712424483501566e-54,1.6517558639779923e-68,1.9437833969865042e-57,1.9437474268208182e-57,3.5970165686055885e-62
2,1.057882673632224e-09,independent_subcell_probe,1.539520917993136e-54,1.4712424483501566e-54,6.8278469642979475e-56,2.0364695748043584e-57,1.9437474268208182e-57,9.27221479835402e-59
2,1.058325071316643e-09,canonical_cell_edge,1.6077993876361324e-54,1.607799387636133e-54,5.795634610449096e-70,2.1292721073457165e-57,2.1292721073457187e-57,2.263919769706678e-72
2,1.0587682099586916e-09,independent_subcell_probe,1.689980638590597e-54,1.7721618895451005e-54,8.218125095450364e-56,2.2411112632440122e-57,2.3530474231196845e-57,1.1193615987567227e-58
2,1.0592113486007404e-09,independent_subcell_probe,1.7721618895451002e-54,1.7721618895451005e-54,2.897817305224548e-70,2.3530909353896113e-57,2.3530474231196845e-57,4.351226992679358e-62
2,1.0596544872427892e-09,independent_subcell_probe,1.854343140499603e-54,1.7721618895451005e-54,8.218125095450248e-56,2.4652112414308793e-57,2.3530474231196845e-57,1.1216381831119478e-58
2,1.0600976258848377e-09,canonical_cell_edge,1.9365243914540675e-54,1.936524391454068e-54,5.795634610449096e-70,2.577472299065437e-57,2.5774722990654374e-57,5.659799424266695e-73
2,1.0605415067255225e-09,independent_subcell_probe,2.0354251596226148e-54,2.1343259277911398e-54,9.890076816852501e-56,2.7127421868565145e-57,2.8481294013299856e-57,1.353872144734711e-58
2,1.0609853875662072e-09,independent_subcell_probe,2.1343259277911624e-54,2.1343259277911398e-54,2.2602974980751474e-68,2.848182029587294e-57,2.8481294013299856e-57,5.262825730854257e-62
2,1.0614292684068917e-09,independent_subcell_probe,2.2332266959596634e-54,2.1343259277911398e-54,9.890076816852357e-56,2.9837919695539495e-57,2.8481294013299856e-57,1.3566256822396394e-58
2,1.0618731492475764e-09,canonical_cell_edge,2.3321274641282107e-54,2.3321274641282116e-54,8.693451915673644e-70,3.1195721491123784e-57,3.11957214911238e-57,1.6979398272800086e-72
2,1.0623177735299816e-09,independent_subcell_probe,2.4511322780581298e-54,2.5701370919880495e-54,1.1900481392991969e-55,3.283158222020414e-57,3.4468861817263046e-57,1.6372795970589038e-58
2,1.0627623978123868e-09,independent_subcell_probe,2.5701370919880487e-54,2.5701370919880495e-54,8.693451915673644e-70,3.446949826710955e-57,3.4468861817263046e-57,6.3644984650159705e-62
2,1.063207022094792e-09,independent_subcell_probe,2.689141905917968e-54,2.5701370919880495e-54,1.1900481392991824e-55,3.6109471352672584e-57,3.4468861817263046e-57,1.6406095354095374e-58
2,1.0636516463771971e-09,canonical_cell_edge,2.8081467198478866e-54,2.808146719847888e-54,1.1591269220898192e-69,3.775150319844567e-57,3.775150319844573e-57,6.225779366693365e-72
2,1.0640970153464893e-09,independent_subcell_probe,2.951321769453857e-54,3.0944968190598616e-54,1.431750496060046e-55,3.972951770113944e-57,4.170924783976117e-57,1.9797301386217314e-58
2,1.0645423843157817e-09,independent_subcell_probe,3.0944968190598935e-54,3.0944968190598616e-54,3.1875990357470028e-68,4.171001740834668e-57,4.170924783976117e-57,7.69568585507738e-62
2,1.064987753285074e-09,independent_subcell_probe,3.237671868665864e-54,3.0944968190598616e-54,1.4317504960600228e-55,4.369300440082428e-57,4.170924783976117e-57,1.9837565610631113e-58
2,1.0654331222543661e-09,canonical_cell_edge,3.380846918271834e-54,3.3808469182718354e-54,1.1591269220898192e-69,4.5678480760202523e-57,4.567848076020253e-57,5.659799424266695e-73
2,1.0658792371577977e-09,independent_subcell_probe,3.553076641098305e-54,3.7253063639247364e-54,1.7222972282643165e-55,4.8069871614830923e-57,5.046333664842031e-57,2.3934650335893896e-58
2,1.0663253520612292e-09,independent_subcell_probe,3.725306363924775e-54,3.7253063639247364e-54,3.883075189000894e-68,5.046426704568231e-57,5.046333664842031e-57,9.303972619985593e-62
2,1.0667714669646605e-09,independent_subcell_probe,3.897536086751166e-54,3.7253063639247364e-54,1.7222972282642933e-55,5.286166956836246e-57,5.046333664842031e-57,2.3983329199421503e-58
2,1.067217581868092e-09,canonical_cell_edge,4.069765809577637e-54,4.0697658095776374e-54,5.795634610449096e-70,5.526208169953339e-57,5.526208169953337e-57,2.263919769706678e-72
2,1.0676644439550038e-09,independent_subcell_probe,4.2769167030746077e-54,4.484067596571532e-54,2.0715089349692453e-55,5.815282550970254e-57,6.104607661389314e-57,2.8932511041905994e-58
2,1.0681113060419153e-09,independent_subcell_probe,4.484067596571484e-54,4.484067596571532e-54,4.81037672667275e-68,6.104720128998586e-57,6.104607661389314e-57,1.124676092726365e-61
2,1.068558168128827e-09,independent_subcell_probe,4.6912184900684556e-54,4.484067596571532e-54,2.0715089349692337e-55,6.3945212081284e-57,6.104607661389314e-57,2.8991354673908655e-58
2,1.0690050302157388e-09,canonical_cell_edge,4.8983693835654265e-54,4.8983693835654276e-54,1.1591269220898192e-69,6.684686092576617e-57,6.684686092576618e-57,1.131959884853339e-72
2,1.0694526407375643e-09,independent_subcell_probe,5.1474864418485e-54,5.396603500131576e-54,2.4911705828307546e-55,7.034072972544391e-57,7.383762894114254e-57,3.496899215698631e-58
2,1.0699002512593898e-09,independent_subcell_probe,5.396603500131574e-54,5.396603500131576e-54,1.1591269220898192e-69,7.383898826973428e-57,7.383762894114254e-57,1.3593285917370831e-61
2,1.0703478617812153e-09,independent_subcell_probe,5.645720558414649e-54,5.396603500131576e-54,2.4911705828307372e-55,7.734164023398884e-57,7.383762894114254e-57,3.504011292846302e-58
2,1.0707954723030408e-09,canonical_cell_edge,5.894837616697723e-54,5.894837616697723e-54,0.0,8.084868929509636e-57,8.08486892950965e-57,1.4715478503093408e-71
2,1.0712438325133095e-09,independent_subcell_probe,6.194379854959602e-54,6.49392209322155e-54,2.995422382619474e-55,8.507091580708854e-57,8.929680447802356e-57,4.225888670935027e-58
2,1.0716921927235783e-09,independent_subcell_probe,6.49392209322148e-54,6.49392209322155e-54,6.954761532538915e-68,8.929844718229926e-57,8.929680447802356e-57,1.642704275700313e-61
2,1.0721405529338472e-09,independent_subcell_probe,6.793464331483497e-54,6.49392209322155e-54,2.995422382619474e-55,9.353128786227183e-57,8.929680447802356e-57,4.2344833842482614e-58
2,1.072588913144116e-09,canonical_cell_edge,7.093006569745376e-54,7.093006569745376e-54,0.0,9.776944229040393e-57,9.776944229040383e-57,1.0187638963680051e-71
2,1.0730380242984572e-09,independent_subcell_probe,7.453129373081753e-54,7.813252176418047e-54,3.601228033362946e-55,1.0287113636190554e-56,1.0797725540078008e-56,5.106119038874548e-58
2,1.0734871354527982e-09,independent_subcell_probe,7.813252176417964e-54,7.813252176418047e-54,8.345713839046698e-68,1.0797924027171025e-56,1.0797725540078008e-56,1.98487093016162e-61
2,1.0739362466071394e-09,independent_subcell_probe,8.173374979754341e-54,7.813252176418047e-54,3.6012280333629345e-55,1.1309375938651468e-56,1.0797725540078008e-56,5.1165039857345986e-58
2,1.0743853577614806e-09,canonical_cell_edge,8.533497783090718e-54,8.533497783090719e-54,1.1591269220898192e-69,1.1821469907525394e-56,1.1821469907525414e-56,2.0375277927360103e-71
2,1.074835221117626e-09,independent_subcell_probe,8.966391339641535e-54,9.399284896192353e-54,4.328935565508182e-55,1.2437816846748636e-56,1.3054698376062749e-56,6.168815293141122e-58
2,1.0752850844737715e-09,independent_subcell_probe,9.399284896192351e-54,9.399284896192353e-54,2.3182538441796384e-69,1.3054938172707972e-56,1.3054698376062749e-56,2.39796645223022e-61
2,1.075734947829917e-09,independent_subcell_probe,9.832178452743169e-54,9.399284896192353e-54,4.328935565508159e-55,1.3672834533765259e-56,1.3054698376062749e-56,6.1813615770250984e-58
2,1.0761848111860625e-09,canonical_cell_edge,1.0265072009293986e-53,1.0265072009293986e-53,0.0,1.4291506578553805e-56,1.4291506578553784e-56,2.0375277927360103e-71
2,1.0766354280038509e-09,independent_subcell_probe,1.0785366909058618e-53,1.130566180882337e-53,5.202948997647515e-55,1.50360225571604e-56,1.5781184293601476e-56,7.451617364410765e-58
2,1.0770860448216393e-09,independent_subcell_probe,1.130566180882325e-53,1.130566180882337e-53,1.205491998973412e-67,1.5781473955839616e-56,1.5781184293601476e-56,2.8966223814068123e-61
2,1.077536661639428e-09,independent_subcell_probe,1.182595670858812e-53,1.130566180882337e-53,5.202948997647515e-55,1.65278615577802e-56,1.5781184293601476e-56,7.466772641787236e-58
2,1.0779872784572163e-09,canonical_cell_edge,1.2346251608352752e-53,1.2346251608352752e-53,0.0,1.7275186146497654e-56,1.7275186146497652e-56,2.263919769706678e-72
2,1.0784386499985963e-09,independent_subcell_probe,1.2971504866729612e-53,1.3596758125106616e-53,6.25253258377004e-55,1.8174395363822749e-56,1.907438451255782e-56,8.999891487350705e-58
2,1.0788900215399765e-09,independent_subcell_probe,1.359675812510676e-53,1.3596758125106616e-53,1.4373173833913758e-67,1.9074734359924733e-56,1.907438451255782e-56,3.498473669137468e-61
2,1.0793413930813565e-09,independent_subcell_probe,1.422201138348362e-53,1.3596758125106616e-53,6.25253258377004e-55,1.9976204080719665e-56,1.907438451255782e-56,9.018195681618462e-58
2,1.0797927646227364e-09,canonical_cell_edge,1.484726464186048e-53,1.4847264641860483e-53,2.3182538441796384e-69,2.08788054725207e-56,2.0878805472520694e-56,4.527839539413356e-72
2,1.0802448921517702e-09,independent_subcell_probe,1.559854201041635e-53,1.634981937897239e-53,7.512773685560404e-55,2.196469445018779e-56,2.3051525276431576e-56,1.086830826243784e-57
2,1.080697019680804e-09,independent_subcell_probe,1.6349819378972218e-53,1.634981937897239e-53,1.7155078446929324e-67,2.3051947753639112e-56,2.3051525276431576e-56,4.224772075367075e-61
2,1.081149147209838e-09,independent_subcell_probe,1.7101096747528426e-53,1.634981937897239e-53,7.512773685560358e-55,2.414056652516844e-56,2.3051525276431576e-56,1.0890412487368626e-57
2,1.0816012747388718e-09,canonical_cell_edge,1.7852374116084295e-53,1.78523741160843e-53,4.636507688359277e-69,2.523055190754627e-56,2.5230551907546315e-56,4.527839539413356e-71
2,1.0820541595217388e-09,independent_subcell_probe,1.875494765476537e-53,1.9657521193446248e-53,9.025735386808772e-55,2.654168882974761e-56,2.785396296990449e-56,1.3122741401568836e-57
2,1.0825070443046056e-09,independent_subcell_probe,1.9657521193446037e-53,1.9657521193446248e-53,2.109610998203471e-67,2.785447308233496e-56,2.785396296990449e-56,5.101124304683659e-61
2,1.0829599290874726e-09,independent_subcell_probe,2.0560094732127114e-53,1.9657521193446248e-53,9.025735386808656e-55,2.9168906044551105e-56,2.785396296990449e-56,1.314943074646613e-57
2,1.0834128138703396e-09,canonical_cell_edge,2.1462668270808193e-53,2.1462668270808198e-53,4.636507688359277e-69,3.048498909621398e-56,3.0484989096213943e-56,3.622271631530685e-71
2,1.0838664571753398e-09,independent_subcell_probe,2.254685187477876e-53,2.3631035478749825e-53,1.0841836039710666e-54,3.2067871378524963e-56,3.365212657782442e-56,1.5842551992994548e-57
2,1.0843201004803401e-09,independent_subcell_probe,2.363103547874982e-53,2.3631035478749825e-53,4.636507688359277e-69,3.3652742415815856e-56,3.365212657782442e-56,6.158379914384267e-61
2,1.0847737437853405e-09,independent_subcell_probe,2.4715219082720883e-53,2.3631035478749825e-53,1.0841836039710573e-54,3.523960387318781e-56,3.365212657782442e-56,1.5874772953633912e-57
2,1.0852273870903406e-09,canonical_cell_edge,2.579940268669145e-53,2.5799402686691453e-53,4.636507688359277e-69,3.6828457416439005e-56,3.682845741643905e-56,4.527839539413356e-71
2,1.0856817901878984e-09,independent_subcell_probe,2.7101552704703374e-53,2.840370272271471e-53,1.3021500180113364e-54,3.8739133802244463e-56,4.0651467418089e-56,1.9123336158445355e-57
